,Unnamed: 0,lfnr,krnr,agglvl,name,wkr,regbez,n206pop,n206wb,n206as,n206us,n206gs,n206dnvp,n206dvp,n206z,n206ddp,n206spd,n206uspd,n206kpd,n206bvpx,n206bbb,n206dmpx,n206ndvx,n206x,n245pop,n245wb,n245as,n245us,n245gs,n245dnvp,n245dvfp,n245dvp,n245z,n245ddp,n245spd,n245kpd,n245bvpx,n245wpx,n245dsp,n245uspd,n245x,n24dpop,n24dwb,n24das,n24dus,n24dgs,n24ddnvp,n24dnsfb,n24ddvp,n24dz,n24dddp,n24dspd,n24dkpd,n24dbvpx,n24dwpx,n24ddszx,n24duspd,n24dx,n285pop,n285wb,n285as,n285us,n285gs,n285spd,n285dnvp,n285zx,n285dvp,n285kpd,n285ddpx,n285wp,n285nsda,n285dbpx,n285dlvx,n285vrp,n285x,n309pop,n309wb,n309as,n309us,n309gs,n309spd,n309dnvp,n309zx,n309kpd,n309dvp,n309dstp,n309wp,n309nsda,n309dlvx,n309kvp,n309csvd,n309x,n327pop,n327wb,n327as,n327us,n327gs,n327spd,n327nsda,n327kpd,n327zx,n327dnvp,n327dvp,n327dlvx,n327dstp,n327wp,n327csvd,n327x,n32npop,n32nwb,n32nas,n32nus,n32ngs,n32nnsda,n32nspd,n32nkpd,n32nzx,n32ndnvp,n32ndvp,n32ndstp,n32ncsvd,n32nwp,n32nvb,n32nx,n333pop,n333wb,n333as,n333us,n333gs,n333nsda,n333spd,n333kpd,n333zx,n333kf,n333dvp,n333csvd,n333dbpx,n333dhp,n333dstp,n333x,agg2024,agg2424,agg2428,agg2830,agg3033,agg2833,agg3032,agg3232,agg3233,com,treatment
19,4394,4395,859,stadtkreise,AMBERG,25,2,26009.0,14108.0,10566.0,292.0,10274.0,0.0,630.0,0.0,720.0,1269.0,1661.0,309.0,5682.0,3.0,0.0,0.0,0.0,26009.0,14951.0,10711.0,59.0,10652.0,314.0,2056.0,63.0,103.0,122.0,2835.0,323.0,4667.0,15.0,0.0,89.0,65.0,26009.0,14221.0,11362.0,176.0,11186.0,1151.0,786.0,95.0,0.0,397.0,3317.0,212.0,4769.0,244.0,0.0,66.0,149.0,26330.0,15680.0,13188.0,199.0,12989.0,3559.0,826.0,6108.0,185.0,176.0,351.0,415.0,984.0,95.0,1.0,84.0,205.0,26330.0,15959.0,14059.0,118.0,13941.0,2489.0,328.0,6014.0,1268.0,151.0,191.0,528.0,2465.0,12.0,95.0,330.0,70.0,26330.0,16385.0,14172.0,70.0,14102.0,3042.0,3238.0,1378.0,5736.0,319.0,76.0,0.0,77.0,74.0,88.0,74.0,26330.0,16892.0,14434.0,96.0,14338.0,2884.0,2503.0,1739.0,6111.0,640.0,117.0,56.0,111.0,42.0,11.0,124.0,26330.0,17057.0,15832.0,55.0,15777.0,4456.0,3279.0,965.0,6097.0,745.0,59.0,96.0,26.0,0.0,54.0,0.0,4395,4395,4395,4395,4395,4395,4395,4395,4395,1,0
20,4539,4540,920,stadtkreise,ANSBACH,26,3,20608.0,12814.0,9848.0,405.0,9443.0,2462.0,305.0,0.0,2489.0,1501.0,1349.0,556.0,767.0,0.0,14.0,0.0,0.0,20608.0,13386.0,9484.0,75.0,9409.0,1287.0,4371.0,63.0,54.0,393.0,1979.0,289.0,604.0,72.0,0.0,41.0,256.0,20608.0,13345.0,10389.0,268.0,10121.0,2895.0,2166.0,194.0,0.0,676.0,2345.0,248.0,647.0,600.0,0.0,36.0,314.0,21923.0,13857.0,10181.0,108.0,10073.0,2956.0,1877.0,764.0,187.0,58.0,542.0,801.0,1890.0,31.0,6.0,384.0,577.0,21923.0,14083.0,11449.0,40.0,11409.0,2991.0,795.0,803.0,114.0,156.0,298.0,799.0,3868.0,110.0,237.0,1113.0,125.0,21923.0,14465.0,12523.0,54.0,12469.0,2914.0,6632.0,281.0,949.0,845.0,94.0,7.0,110.0,43.0,552.0,42.0,21923.0,14847.0,12339.0,60.0,12279.0,6009.0,2921.0,333.0,927.0,1157.0,101.0,101.0,671.0,25.0,3.0,31.0,21923.0,14967.0,13520.0,51.0,13469.0,7215.0,3031.0,209.0,864.0,1287.0,53.0,659.0,3.0,0.0,148.0,0.0,4540,4540,4540,4540,4540,4540,4540,4540,4540,1,0
21,1491,1492,315,stadtkreise,APOLDA,12,1,,,,,,,,,,,,,,,,,,22706.0,17120.0,12752.0,125.0,12627.0,1997.0,1134.0,3308.0,146.0,862.0,2632.0,1757.0,137.0,238.0,0.0,102.0,314.0,22706.0,17008.0,12464.0,107.0,12357.0,1416.0,441.0,3413.0,194.0,1231.0,3628.0,1085.0,160.0,579.0,0.0,0.0,210.0,25703.0,17910.0,13139.0,98.0,13041.0,4557.0,1134.0,142.0,2880.0,921.0,664.0,1645.0,639.0,26.0,48.0,217.0,168.0,25703.0,18321.0,16380.0,132.0,16248.0,4230.0,569.0,153.0,2882.0,1289.0,601.0,1162.0,4625.0,47.0,162.0,116.0,412.0,25703.0,18838.0,16195.0,243.0,15952.0,3646.0,7970.0,2633.0,205.0,525.0,410.0,22.0,254.0,139.0,105.0,43.0,25703.0,19296.0,15084.0,151.0,14933.0,6389.0,3478.0,2574.0,185.0,984.0,818.0,217.0,52.0,45.0,0.0,191.0,25703.0,19269.0,16916.0,102.0,16814.0,8689.0,3199.0,2578.0,200.0,1495.0,414.0,52.0,3.0,1.0,180.0,3.0,1492,1492,1492,1492,1492,1492,1492,1492,1492,1,0
22,1507,1508,317,stadtkreise,ARNSTADT,12,1,19371.0,12827.0,10369.0,30.0,10339.0,1894.0,1659.0,127.0,1583.0,6.0,4542.0,528.0,0.0,0.0,0.0,0.0,0.0,20555.0,13942.0,12212.0,69.0,12143.0,965.0,1331.0,1998.0,171.0,670.0,3013.0,2435.0,231.0,730.0,0.0,223.0,376.0,20555.0,14083.0,12514.0,107.0,12407.0,1305.0,624.0,2341.0,218.0,781.0,3961.0,1908.0,212.0,864.0,0.0,0.0,193.0,21693.0,14760.0,12515.0,102.0,12413.0,4379.0,1304.0,157.0,1784.0,1899.0,741.0,1130.0,328.0,11.0,134.0,340.0,206.0,21693.0,14951.0,13586.0,154.0,13432.0,4217.0,505.0,172.0,1975.0,834.0,376.0,922.0,3625.0,153.0,138.0,159.0,356.0,21693.0,15305.0,14014.0,203.0,13811.0,2782.0,7089.0,2477.0,255.0,478.0,205.0,49.0,132.0,108.0,40.0,196.0,21693.0,15409.0,13502.0,173.0,13329.0,5691.0,2877.0,2570.0,203.0,1037.0,363.0,78.0,53.0,86.0,0.0,371.0,21693.0,15606.0,14392.0,148.0,14244.0,7549.0,2707.0,2386.0,193.0,1071.0,197.0,46.0,7.0,3.0,82.0,3.0,1508,1508,1508,1508,1508,1508,1508,1508,1508,1,0
23,4606,4607,947,stadtkreise,ASCHAFFENBURG,26,4,32199.0,17962.0,13131.0,225.0,12906.0,700.0,129.0,0.0,1679.0,2342.0,2396.0,238.0,5420.0,0.0,2.0,0.0,0.0,32199.0,20321.0,13944.0,148.0,13796.0,1027.0,1339.0,161.0,743.0,702.0,3272.0,515.0,5855.0,35.0,0.0,93.0,54.0,32199.0,21184.0,15991.0,257.0,15734.0,1368.0,358.0,258.0,0.0,1681.0,4194.0,504.0,7073.0,132.0,0.0,91.0,75.0,34056.0,22200.0,16303.0,253.0,16050.0,4257.0,1064.0,6870.0,485.0,391.0,1277.0,442.0,748.0,28.0,5.0,270.0,213.0,34056.0,23420.0,19821.0,124.0,19697.0,4288.0,351.0,8098.0,885.0,479.0,1246.0,865.0,2920.0,19.0,180.0,153.0,213.0,34056.0,23810.0,19917.0,143.0,19774.0,4267.0,4336.0,1253.0,8798.0,451.0,227.0,15.0,137.0,111.0,101.0,78.0,34056.0,24592.0,19628.0,146.0,19482.0,4253.0,3389.0,1983.0,8383.0,655.0,328.0,218.0,115.0,90.0,3.0,65.0,34056.0,24772.0,21747.0,100.0,21647.0,7518.0,3578.0,977.0,8485.0,608.0,168.0,87.0,17.0,0.0,209.0,0.0,4607,4607,4607,4607,4607,4607,4607,4607,4607,1,0
24,1134,1135,258,stadtkreise,ASCHERSLEBEN,10,1,27550.0,17336.0,15077.0,51.0,15026.0,608.0,2659.0,169.0,2218.0,2775.0,6133.0,464.0,0.0,0.0,0.0,0.0,0.0,27550.0,18498.0,15398.0,326.0,15072.0,1962.0,1128.0,2642.0,272.0,640.0,4877.0,2328.0,0.0,929.0,121.0,83.0,90.0,27550.0,18529.0,15823.0,245.0,15578.0,2329.0,445.0,2518.0,284.0,1302.0,6337.0,1309.0,0.0,963.0,28.0,0.0,63.0,28627.0,18674.0,15781.0,262.0,15519.0,6812.0,1076.0,253.0,2676.0,1641.0,915.0,1048.0,159.0,49.0,4.0,580.0,306.0,28627.0,19297.0,17208.0,248.0,16960.0,6135.0,899.0,267.0,2785.0,2076.0,946.0,1008.0,1996.0,132.0,219.0,60.0,437.0,28627.0,19441.0,17069.0,217.0,16852.0,5210.0,6886.0,3120.0,294.0,684.0,244.0,3.0,209.0,40.0,33.0,129.0,28627.0,19707.0,16700.0,229.0,16471.0,5908.0,5071.0,3295.0,277.0,1025.0,508.0,148.0,32.0,25.0,4.0,178.0,28627.0,19854.0,18172.0,216.0,17956.0,7627.0,5046.0,3183.0,286.0,1466.0,176.0,40.0,0.0,1.0,128.0,3.0,1135,1135,1135,1135,1135,1135,1135,1135,1135,1,0
25,5759,5230,1049,stadtkreise,AUE,30,2,,,,,,,,,,,,,,,,,,19216.0,12955.0,10425.0,51.0,10374.0,1276.0,896.0,1789.0,48.0,860.0,2642.0,2049.0,5.0,714.0,45.0,19.0,31.0,19216.0,13392.0,11111.0,93.0,11018.0,1430.0,423.0,1862.0,52.0,937.0,3247.0,1761.0,0.0,786.0,111.0,16.0,393.0,21296.0,14476.0,11722.0,150.0,11572.0,3410.0,1076.0,62.0,1414.0,2151.0,704.0,1179.0,815.0,0.0,77.0,514.0,170.0,24702.0,17362.0,14700.0,144.0,14556.0,3365.0,489.0,68.0,2976.0,534.0,354.0,1179.0,3736.0,116.0,121.0,1118.0,500.0,24702.0,17776.0,15760.0,184.0,15576.0,3142.0,6586.0,3430.0,113.0,590.0,168.0,15.0,140.0,278.0,738.0,376.0,24702.0,18103.0,15496.0,157.0,15339.0,6185.0,3185.0,3350.0,98.0,635.0,306.0,118.0,741.0,328.0,7.0,386.0,24702.0,18135.0,16501.0,202.0,16299.0,7248.0,3479.0,3269.0,130.0,925.0,344.0,763.0,4.0,0.0,132.0,5.0,5230,5230,5230,5230,5230,5230,5230,5230,5230,1,0
26,4469,4470,891,stadtkreise,BAMBERG,26,2,49179.0,28345.0,23338.0,628.0,22710.0,2440.0,432.0,0.0,1636.0,3973.0,2705.0,1.0,11521.0,0.0,2.0,0.0,0.0,49179.0,30370.0,21405.0,129.0,21276.0,713.0,6798.0,98.0,97.0,662.0,3215.0,572.0,8923.0,87.0,0.0,83.0,28.0,49179.0,30742.0,23293.0,299.0,22994.0,3637.0,2463.0,422.0,0.0,1033.0,4401.0,491.0,9537.0,559.0,0.0,107.0,344.0,50152.0,33317.0,25801.0,310.0,25491.0,5562.0,1919.0,10362.0,394.0,373.0,895.0,1377.0,3397.0,75.0,6.0,729.0,402.0,50152.0,34475.0,29849.0,143.0,29706.0,5779.0,1040.0,11257.0,712.0,265.0,633.0,1158.0,8055.0,42.0,271.0,252.0,242.0,50152.0,35498.0,30268.0,103.0,30165.0,5318.0,12128.0,881.0,10423.0,832.0,173.0,13.0,89.0,151.0,74.0,83.0,50152.0,36424.0,31534.0,152.0,31382.0,11497.0,5164.0,1581.0,11094.0,1448.0,146.0,44.0,153.0,85.0,9.0,161.0,50152.0,36902.0,33321.0,105.0,33216.0,15469.0,5125.0,865.0,10407.0,1054.0,87.0,100.0,15.0,0.0,94.0,0.0,4470,4470,4470,4470,4470,4470,4470,4470,4470,1,0
27,5483,4954,1017,stadtkreise,BAUTZEN,28,2,34342.0,20830.0,16736.0,43.0,16693.0,2501.0,4695.0,739.0,2696.0,3270.0,2287.0,134.0,0.0,0.0,0.0,371.0,0.0,37681.0,24393.0,19697.0,176.0,19521.0,4712.0,452.0,3978.0,570.0,2020.0,5247.0,1565.0,35.0,0.0,142.0,135.0,665.0,37681.0,24962.0,21702.0,175.0,21527.0,4709.0,131.0,5239.0,808.0,1909.0,6673.0,1329.0,0.0,170.0,224.0,51.0,284.0,40335.0,26301.0,20931.0,134.0,20797.0,6543.0,3554.0,791.0,3050.0,1751.0,1624.0,1362.0,460.0,7.0,110.0,372.0,1173.0,40335.0,26862.0,22971.0,167.0,22804.0,6558.0,2002.0,894.0,1653.0,2115.0,1776.0,1036.0,4834.0,193.0,302.0,872.0,569.0,40335.0,26810.0,23166.0,165.0,23001.0,5603.0,9654.0,2627.0,1249.0,1883.0,809.0,12.0,432.0,133.0,443.0,156.0,40335.0,28171.0,23137.0,178.0,22959.0,7804.0,5008.0,3155.0,1238.0,3073.0,1262.0,374.0,580.0,333.0,9.0,123.0,40335.0,27888.0,25638.0,143.0,25495.0,11295.0,5482.0,2758.0,1302.0,3146.0,574.0,586.0,3.0,0.0,343.0,6.0,4954,4954,4954,4954,4954,4954,4954,4954,4954,1,0
28,4474,4475,893,stadtkreise,BAYREUTH,26,2,33128.0,19819.0,17323.0,309.0,17014.0,4800.0,2340.0,0.0,1417.0,4635.0,2863.0,84.0,873.0,0.0,2.0,0.0,0.0,33128.0,21420.0,17509.0,128.0,17381.0,2088.0,7045.0,105.0,40.0,383.0,6143.0,538.0,840.0,89.0,0.0,66.0,44.0,33128.0,21526.0,18504.0,665.0,17839.0,5589.0,2694.0,373.0,0.0,523.0,6906.0,312.0,882.0,349.0,0.0,46.0,165.0,35306.0,22716.0,19797.0,260.0,19537.0,8412.0,3780.0,903.0,445.0,227.0,534.0,424.0,3700.0,40.0,14.0,734.0,324.0,35306.0,23305.0,21460.0,175.0,21285.0,8310.0,965.0,975.0,387.0,377.0,332.0,377.0,8209.0,375.0,247.0,580.0,151.0,35306.0,23823.0,22439.0,169.0,22270.0,7333.0,11716.0,937.0,1012.0,850.0,67.0,7.0,77.0,42.0,192.0,37.0,35306.0,24397.0,22589.0,212.0,22377.0,10455.0,6866.0,1463.0,1010.0,1907.0,152.0,88.0,257.0,30.0,14.0,135.0,35306.0,24532.0,23470.0,146.0,23324.0,11869.0,6720.0,1130.0,1033.0,2164.0,39.0,245.0,12.0,0.0,112.0,0.0,4475,4475,4475,4475,4475,4475,4475,4475,4475,1,0
29,1285,1286,281,stadtkreise,BERNBURG,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0
30,1009,1010,234,stadtkreise,BEUTHEN,9,1,53238.0,37404.0,19926.0,88.0,19838.0,2516.0,3015.0,6760.0,1475.0,0.0,1808.0,1301.0,0.0,0.0,0.0,1127.0,1836.0,53238.0,35890.0,22397.0,159.0,22238.0,3657.0,1065.0,1072.0,8566.0,1468.0,1002.0,2924.0,0.0,860.0,723.0,0.0,901.0,53238.0,36908.0,25290.0,320.0,24970.0,5385.0,771.0,1435.0,9262.0,1752.0,1461.0,2516.0,0.0,646.0,503.0,0.0,1239.0,86881.0,57022.0,38334.0,665.0,37669.0,4516.0,6124.0,13081.0,1786.0,6491.0,1572.0,745.0,645.0,10.0,18.0,574.0,2107.0,86881.0,61250.0,48121.0,268.0,47853.0,5081.0,6382.0,15337.0,8485.0,1638.0,1132.0,1202.0,6029.0,30.0,407.0,290.0,1840.0,86881.0,63807.0,49953.0,294.0,49659.0,5525.0,15320.0,9394.0,14446.0,3161.0,186.0,7.0,176.0,274.0,153.0,1017.0,86881.0,56119.0,48727.0,258.0,48469.0,14907.0,5302.0,8656.0,14027.0,3783.0,483.0,195.0,202.0,149.0,9.0,756.0,86881.0,69794.0,60579.0,624.0,59955.0,30248.0,4704.0,4958.0,15729.0,3352.0,235.0,182.0,0.0,0.0,547.0,0.0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1,0
31,2690,2691,539,stadtkreise,BIELEFELD,17,2,79049.0,51569.0,45544.0,224.0,45320.0,3763.0,11016.0,2576.0,4815.0,18138.0,4576.0,60.0,0.0,0.0,376.0,0.0,0.0,79049.0,57375.0,49360.0,881.0,48479.0,6603.0,3987.0,10131.0,2669.0,4406.0,15162.0,4722.0,0.0,0.0,118.0,378.0,303.0,79049.0,58411.0,51931.0,668.0,51263.0,8463.0,1186.0,11262.0,3040.0,4409.0,18366.0,2972.0,0.0,1145.0,29.0,194.0,197.0,86062.0,63713.0,53329.0,913.0,52416.0,22049.0,5290.0,2828.0,9558.0,2428.0,3028.0,3521.0,911.0,0.0,37.0,1708.0,1058.0,86062.0,64499.0,58185.0,507.0,57678.0,21314.0,3020.0,2970.0,3503.0,5467.0,2671.0,4318.0,10022.0,35.0,1153.0,2422.0,783.0,114180.0,87434.0,80072.0,856.0,79216.0,33318.0,25108.0,6690.0,3516.0,4696.0,1446.0,38.0,608.0,1021.0,2163.0,612.0,114180.0,89645.0,79228.0,1082.0,78146.0,21824.0,28709.0,11044.0,3482.0,6252.0,2682.0,417.0,2469.0,394.0,18.0,855.0,114180.0,90092.0,84514.0,1011.0,83503.0,31494.0,29041.0,8697.0,3430.0,5847.0,1998.0,2377.0,3.0,9.0,607.0,0.0,2691,2691,2691,2691,2691,2691,2691,2691,2691,1,0
32,2543,2544,520,stadtkreise,BOCHOLT,17,1,,,,,,,,,,,,,,,,,,25675.0,15582.0,12362.0,199.0,12163.0,617.0,39.0,881.0,7551.0,219.0,1044.0,1497.0,0.0,0.0,77.0,94.0,144.0,25675.0,15442.0,12134.0,238.0,11896.0,630.0,30.0,799.0,8052.0,203.0,1241.0,872.0,0.0,31.0,3.0,6.0,29.0,30268.0,17604.0,12281.0,248.0,12033.0,2049.0,363.0,7877.0,850.0,349.0,205.0,145.0,22.0,0.0,14.0,21.0,138.0,30268.0,18371.0,15363.0,157.0,15206.0,1845.0,433.0,8767.0,1809.0,549.0,168.0,727.0,543.0,11.0,140.0,92.0,122.0,30268.0,19070.0,16831.0,105.0,16726.0,1897.0,1647.0,2353.0,9802.0,489.0,118.0,7.0,25.0,208.0,66.0,114.0,30268.0,19272.0,15859.0,124.0,15735.0,1089.0,1833.0,3002.0,8576.0,694.0,229.0,20.0,78.0,125.0,11.0,78.0,30268.0,19598.0,17838.0,151.0,17687.0,2415.0,2245.0,2068.0,9640.0,1085.0,134.0,71.0,2.0,1.0,26.0,0.0,2544,2544,2544,2544,2544,2544,2544,2544,2544,1,0
33,2900,2901,591,stadtkreise,BOCHUM,18,1,142760.0,82442.0,68417.0,244.0,68173.0,3018.0,13371.0,22148.0,1630.0,14645.0,11176.0,587.0,6.0,0.0,0.0,0.0,1592.0,142760.0,97495.0,78612.0,3525.0,75087.0,9086.0,1068.0,9244.0,21006.0,2254.0,9139.0,18966.0,0.0,0.0,368.0,516.0,3440.0,142760.0,102616.0,78637.0,1344.0,77293.0,9574.0,812.0,9566.0,23299.0,2822.0,15178.0,12597.0,0.0,1633.0,0.0,299.0,1513.0,211249.0,137410.0,108380.0,1825.0,106555.0,25861.0,9139.0,27941.0,12908.0,17260.0,2003.0,5649.0,2507.0,0.0,30.0,942.0,2315.0,313554.0,206221.0,178527.0,1167.0,177360.0,35587.0,7420.0,35097.0,34359.0,11487.0,1960.0,6673.0,31238.0,165.0,779.0,9430.0,3165.0,313554.0,207178.0,182916.0,920.0,181996.0,35028.0,53484.0,37866.0,39688.0,7109.0,2226.0,47.0,469.0,776.0,3570.0,1733.0,313554.0,212177.0,180502.0,1005.0,179497.0,48856.0,31448.0,39610.0,38872.0,10275.0,3249.0,376.0,4648.0,579.0,29.0,1555.0,313554.0,213237.0,195890.0,1596.0,194294.0,70587.0,31901.0,31731.0,41306.0,12003.0,2448.0,3750.0,35.0,0.0,533.0,0.0,2901,2901,2901,2901,2901,2901,2901,2901,2901,1,0
34,3443,3444,682,stadtkreise,BONN,20,1,91410.0,53846.0,42436.0,129.0,42307.0,4733.0,7485.0,17951.0,1825.0,7252.0,2390.0,0.0,671.0,0.0,0.0,0.0,0.0,91410.0,62560.0,42250.0,597.0,41653.0,4969.0,678.0,5668.0,17791.0,1484.0,4600.0,4404.0,0.0,1023.0,237.0,178.0,621.0,91410.0,59039.0,44010.0,489.0,43521.0,4763.0,327.0,5529.0,20786.0,1926.0,6779.0,2210.0,0.0,688.0,0.0,161.0,352.0,90249.0,66840.0,44579.0,625.0,43954.0,8155.0,4518.0,16019.0,6281.0,2208.0,1463.0,2603.0,518.0,18.0,36.0,1347.0,788.0,90249.0,66698.0,51545.0,208.0,51337.0,6535.0,1798.0,16887.0,5991.0,3960.0,1865.0,2500.0,9633.0,129.0,963.0,393.0,683.0,90249.0,68810.0,52681.0,185.0,52496.0,7538.0,11522.0,6167.0,21409.0,3723.0,1170.0,43.0,186.0,245.0,236.0,257.0,90249.0,71090.0,52945.0,271.0,52674.0,9333.0,7097.0,7771.0,19864.0,5406.0,2240.0,283.0,310.0,102.0,23.0,245.0,90249.0,70314.0,58205.0,431.0,57774.0,18277.0,6088.0,6177.0,19435.0,5841.0,1418.0,272.0,8.0,0.0,258.0,0.0,3444,3444,3444,3444,3444,3444,3444,3444,3444,1,0
35,2562,2563,523,stadtkreise,BOTTROP,17,1,,,,,,,,,,,,,,,,,,71139.0,37427.0,32579.0,1601.0,30978.0,1081.0,1232.0,1744.0,9746.0,211.0,2526.0,9482.0,0.0,0.0,179.0,418.0,4359.0,71139.0,38437.0,31954.0,772.0,31182.0,2668.0,333.0,1943.0,11305.0,277.0,3677.0,7457.0,0.0,92.0,74.0,74.0,3282.0,77315.0,42979.0,36410.0,794.0,35616.0,3779.0,2401.0,9268.0,1372.0,11619.0,398.0,2506.0,293.0,0.0,38.0,351.0,3591.0,82159.0,47043.0,41506.0,335.0,41171.0,3417.0,1932.0,10902.0,14041.0,1281.0,163.0,1873.0,2842.0,36.0,84.0,1682.0,2918.0,82159.0,48192.0,42387.0,453.0,41934.0,3566.0,7006.0,13925.0,13583.0,1409.0,373.0,13.0,24.0,113.0,842.0,1080.0,82159.0,49087.0,41153.0,409.0,40744.0,5279.0,3735.0,14229.0,13101.0,1769.0,628.0,30.0,1002.0,87.0,15.0,869.0,82159.0,49660.0,45034.0,737.0,44297.0,10808.0,3861.0,12149.0,13721.0,2181.0,460.0,1029.0,18.0,26.0,44.0,0.0,2563,2563,2563,2563,2563,2563,2563,2563,2563,1,0
36,2188,2189,439,stadtkreise,BREMERHAVEN,14,4,21839.0,15268.0,11946.0,138.0,11808.0,812.0,2401.0,382.0,2175.0,2953.0,3057.0,6.0,22.0,0.0,0.0,0.0,0.0,21839.0,16660.0,11842.0,127.0,11715.0,2423.0,554.0,2092.0,311.0,1276.0,3426.0,1326.0,0.0,68.0,42.0,90.0,107.0,21839.0,17244.0,12665.0,117.0,12548.0,2951.0,290.0,2155.0,320.0,1113.0,4577.0,1002.0,81.0,0.0,35.0,0.0,24.0,23896.0,17966.0,13347.0,97.0,13250.0,5196.0,2834.0,468.0,1869.0,1021.0,995.0,309.0,100.0,3.0,57.0,217.0,181.0,23896.0,19425.0,15590.0,99.0,15491.0,5841.0,2095.0,404.0,1617.0,969.0,466.0,689.0,2632.0,11.0,299.0,173.0,295.0,23896.0,19549.0,15633.0,163.0,15470.0,5085.0,4824.0,2157.0,468.0,2365.0,216.0,4.0,149.0,29.0,65.0,108.0,23896.0,19784.0,15252.0,163.0,15089.0,3454.0,4661.0,2595.0,485.0,2972.0,512.0,138.0,67.0,14.0,2.0,189.0,23896.0,19637.0,16627.0,124.0,16503.0,5656.0,4736.0,2280.0,476.0,2758.0,349.0,69.0,3.0,26.0,150.0,0.0,2189,2189,2189,2189,2189,2189,2189,2189,2189,1,0
37,715,716,179,stadtkreise,BRESLAU,7,1,528260.0,370044.0,282771.0,2021.0,280750.0,41735.0,42084.0,38214.0,18809.0,111220.0,21963.0,0.0,0.0,0.0,6725.0,0.0,0.0,528260.0,383751.0,300759.0,5905.0,294854.0,67937.0,21856.0,26176.0,39676.0,16352.0,82591.0,15867.0,1142.0,3938.0,18687.0,0.0,632.0,528260.0,390494.0,306000.0,3853.0,302147.0,73020.0,5722.0,26751.0,41366.0,20573.0,110677.0,8158.0,0.0,4979.0,8949.0,0.0,1952.0,599770.0,440882.0,327567.0,2543.0,325024.0,135927.0,61831.0,40952.0,22804.0,20523.0,14734.0,9154.0,3092.0,225.0,54.0,3351.0,12377.0,599770.0,454705.0,366383.0,1779.0,364604.0,117761.0,29750.0,45706.0,33327.0,13105.0,12589.0,8141.0,87278.0,448.0,4610.0,9325.0,2564.0,599770.0,460411.0,375445.0,1661.0,373784.0,96895.0,162491.0,38892.0,42257.0,16526.0,1969.0,54.0,3344.0,799.0,3065.0,7492.0,599770.0,479119.0,375592.0,1630.0,373962.0,152102.0,88562.0,44851.0,45443.0,24751.0,3064.0,4503.0,3193.0,650.0,65.0,6778.0,599770.0,479621.0,409841.0,1979.0,407862.0,201309.0,82594.0,44174.0,44180.0,23295.0,1657.0,3157.0,46.0,0.0,7450.0,0.0,716,716,716,716,716,716,716,716,716,1,0
38,721,722,181,stadtkreise,BRIEG,7,1,26414.0,15158.0,13544.0,69.0,13475.0,1592.0,3036.0,1418.0,1180.0,5464.0,431.0,0.0,0.0,0.0,354.0,0.0,0.0,26414.0,15798.0,14400.0,325.0,14075.0,3947.0,1019.0,1297.0,1533.0,472.0,4948.0,305.0,67.0,168.0,288.0,0.0,31.0,26414.0,16478.0,14459.0,158.0,14301.0,3247.0,290.0,2220.0,1629.0,679.0,5667.0,243.0,0.0,179.0,110.0,0.0,37.0,27344.0,17426.0,14110.0,193.0,13917.0,6254.0,2091.0,1564.0,1746.0,362.0,556.0,664.0,317.0,6.0,2.0,93.0,262.0,27335.0,17704.0,16126.0,60.0,16066.0,5281.0,890.0,1468.0,1199.0,729.0,661.0,667.0,4090.0,21.0,114.0,834.0,112.0,27344.0,18612.0,17136.0,44.0,17092.0,5405.0,7542.0,1076.0,1676.0,732.0,129.0,4.0,60.0,35.0,263.0,170.0,27344.0,18949.0,16894.0,76.0,16818.0,6816.0,4907.0,1423.0,1671.0,1257.0,201.0,70.0,237.0,21.0,5.0,210.0,27344.0,19224.0,18035.0,94.0,17941.0,8800.0,4320.0,1358.0,1696.0,1347.0,95.0,211.0,0.0,0.0,114.0,0.0,722,722,722,722,722,722,722,722,722,1,0
39,1135,1136,259,stadtkreise,BURG,10,1,,,,,,,,,,,,,,,,,,23026.0,16464.0,14284.0,274.0,14010.0,1904.0,493.0,2298.0,258.0,1005.0,5827.0,1628.0,0.0,340.0,62.0,81.0,114.0,23026.0,16622.0,14859.0,195.0,14664.0,2269.0,79.0,2129.0,324.0,1105.0,7449.0,793.0,0.0,302.0,27.0,0.0,187.0,24406.0,17265.0,15269.0,275.0,14994.0,7526.0,1518.0,275.0,1877.0,1739.0,1059.0,401.0,43.0,13.0,9.0,309.0,225.0,24532.0,17336.0,15785.0,183.0,15602.0,7274.0,828.0,265.0,2131.0,1214.0,755.0,944.0,1301.0,359.0,189.0,82.0,260.0,24532.0,17625.0,16246.0,121.0,16125.0,6944.0,5253.0,2181.0,357.0,612.0,182.0,8.0,413.0,52.0,32.0,91.0,24532.0,17913.0,16293.0,212.0,16081.0,4498.0,6592.0,2670.0,327.0,1056.0,443.0,309.0,48.0,20.0,14.0,104.0,24532.0,17792.0,16760.0,144.0,16616.0,6293.0,6332.0,2344.0,338.0,825.0,240.0,42.0,2.0,3.0,196.0,1.0,1136,1136,1136,1136,1136,1136,1136,1136,1136,1,0
