,Unnamed: 0,lfnr,krnr,agglvl,name,wkr,regbez,agg2833k,agg2833v,krnrv,c25wohn,c25lselb,c25lgewb,c25langs,c25larb,c25lmith,c25iselb,c25igewb,c25iangs,c25iarb,c25imith,c25hselb,c25hangs,c25harb,c25hmith,c25vselb,c25vangs,c25varb,c25vmith,c25gselb,c25ggewb,c25gangs,c25garb,c25gmith,c25dselb,c25dgewb,c25dangs,c25darb,c25dmith,c25dhaus,c25bland,c25bwerk,c25bhand,c25bverw,c25bgsun,c25bhaus,c25selb,c25hsgew,c25anges,c25arbei,c25mith,c25berwt,c25bbrlo,c25pop,c25prot,c25kath,c25juden,c33pop1,c33erwp,c33werwp,c33erwtt,c33erlos,c33brlos,c33aohb,c33waohb,c33land,c33indu,c33hndl,c33dnst,c33haus,c33selb,c33mith,c33beamt,c33angs,c33arbei,c33hsang,c33eloan,c33eloar,c33eloha,c33pop2,c33lv,rwz1,rwz2a,rwz2b,rwz2c,rwz2d,rwz3,rwz4a,rwz4b,rwz4c,rwz5,rwz6,rwz7,rwz8a,rwz8b,rwz8c,rwz8d,rwz9,rwz10a,rwz10b,rwz10c,rwz11,alos30d,alu30d,kru30d,we30d,alos31d,alu31d,kru31d,we31d,alos32d,alu32d,kru32d,we32d,com,treatment
103,1229,1230,273,GEMEINDEN AB 2000 E.,SALZWEDEL,10,1,1230,1230,273,14916.0,245.0,0.0,52.0,413.0,298.0,1550.0,14.0,432.0,3310.0,80.0,1338.0,1632.0,1275.0,139.0,160.0,746.0,99.0,1.0,190.0,0.0,57.0,76.0,5.0,0.0,0.0,37.0,222.0,0.0,513.0,1008.0,5372.0,4384.0,1006.0,328.0,772.0,3483.0,14.0,2956.0,5395.0,523.0,12870.0,2046.0,14927.0,13895.0,628.0,54.0,16123.0,7280.0,2219.0,6309.0,971.0,1710.0,7133.0,5219.0,551.0,2297.0,2191.0,796.0,474.0,1352.0,549.0,538.0,1156.0,2251.0,463.0,142.0,785.0,44.0,16123.0,959.0,14916.0,9559.0,8717.0,21.0,125.0,3989.0,337.0,552.0,111.0,17701.0,15012.0,136770.0,222.0,535.0,220.0,23.0,11.0,3306.0,400.0,283.0,434.0,,,,,,,,,,,,,1,0
104,993,994,231,GEMEINDEN AB 2000 E.,SAGAN,8,1,1008,1008,231,17572.0,145.0,0.0,25.0,295.0,40.0,1426.0,38.0,965.0,5871.0,63.0,880.0,1940.0,1104.0,108.0,154.0,1013.0,119.0,5.0,159.0,0.0,100.0,78.0,4.0,2.0,2.0,24.0,108.0,0.0,480.0,505.0,8325.0,4032.0,1291.0,341.0,614.0,2766.0,40.0,4067.0,7575.0,220.0,15108.0,2464.0,18005.0,13507.0,3924.0,97.0,18465.0,9149.0,3407.0,7063.0,2086.0,2043.0,7273.0,5128.0,325.0,3216.0,1878.0,1192.0,452.0,1104.0,357.0,916.0,1188.0,3066.0,432.0,246.0,1759.0,81.0,18465.0,717.0,17572.0,6744.0,3976.0,410.0,1305.0,4989.0,698.0,260.0,42.0,14908.0,17041.0,155315.0,133.0,403.0,332.0,132.0,109.0,4423.0,312.0,254.0,816.0,,,,,,,,,,,,,1,0
105,1625,1626,340,GEMEINDEN AB 2000 E.,SAALFELD,12,1,1626,1626,340,17960.0,211.0,0.0,5.0,108.0,193.0,1507.0,13.0,1476.0,6855.0,83.0,887.0,2237.0,1071.0,206.0,153.0,771.0,71.0,2.0,144.0,0.0,64.0,58.0,7.0,1.0,0.0,2.0,26.0,0.0,471.0,517.0,9921.0,4401.0,997.0,273.0,500.0,2903.0,13.0,4555.0,8189.0,491.0,16609.0,1351.0,17960.0,16915.0,466.0,33.0,19148.0,9319.0,3009.0,7455.0,1864.0,1545.0,8284.0,6157.0,346.0,3754.0,2138.0,827.0,390.0,1201.0,367.0,785.0,1472.0,3243.0,387.0,276.0,1549.0,39.0,19148.0,497.0,17960.0,8997.0,7517.0,45.0,228.0,4602.0,377.0,553.0,70.0,18892.0,17847.0,163225.0,170.0,505.0,292.0,33.0,20.0,3829.0,398.0,375.0,339.0,,,,,,,,,,,,,1,0
106,1618,1619,339,GEMEINDEN AB 2000 E.,RUDOLSTADT,12,1,1619,1619,339,15711.0,134.0,0.0,18.0,102.0,115.0,1519.0,94.0,920.0,5470.0,100.0,772.0,973.0,453.0,258.0,263.0,1409.0,89.0,1.0,140.0,0.0,82.0,55.0,0.0,5.0,0.0,12.0,43.0,0.0,516.0,369.0,8009.0,2456.0,1762.0,277.0,576.0,2833.0,94.0,3414.0,6212.0,474.0,13449.0,2262.0,15711.0,14313.0,354.0,15.0,16863.0,7330.0,2332.0,5392.0,1938.0,2318.0,7215.0,5374.0,263.0,2375.0,1191.0,1079.0,484.0,1195.0,276.0,641.0,1073.0,1727.0,480.0,267.0,1614.0,57.0,16863.0,406.0,15711.0,8563.0,6773.0,43.0,195.0,4683.0,359.0,548.0,93.0,19899.0,15710.0,145235.0,291.0,506.0,185.0,18.0,10.0,4135.0,316.0,232.0,637.0,,,,,,,,,,,,,1,0
107,5027,5558,1107,GEMEINDEN AB 2000 E.,ROTTWEIL,31,1,5558,5558,1107,10556.0,266.0,0.0,53.0,97.0,394.0,891.0,14.0,532.0,2457.0,74.0,412.0,1206.0,463.0,153.0,170.0,759.0,25.0,1.0,95.0,0.0,234.0,61.0,3.0,0.0,0.0,3.0,63.0,0.0,401.0,810.0,3954.0,2234.0,955.0,393.0,467.0,1834.0,14.0,2787.0,3166.0,625.0,8813.0,1743.0,10556.0,2051.0,8373.0,97.0,11278.0,5238.0,1987.0,4766.0,472.0,1678.0,4362.0,3151.0,481.0,1910.0,1126.0,900.0,349.0,793.0,486.0,635.0,800.0,1703.0,349.0,81.0,380.0,11.0,11278.0,614.0,10556.0,9724.0,9132.0,8.0,53.0,2297.0,179.0,653.0,168.0,11492.0,9548.0,86880.0,240.0,536.0,213.0,11.0,3.0,1945.0,260.0,92.0,174.0,,,,,,,,,,,,,1,0
108,4185,4186,791,stadtkreise,ROSENHEIM,24,1,4186,4186,791,17998.0,174.0,0.0,25.0,214.0,81.0,1523.0,65.0,951.0,4384.0,33.0,1291.0,2856.0,1367.0,114.0,196.0,924.0,91.0,0.0,174.0,0.0,84.0,47.0,7.0,0.0,0.0,84.0,50.0,0.0,607.0,494.0,6891.0,5628.0,1211.0,312.0,741.0,3358.0,65.0,4924.0,6153.0,235.0,15277.0,2721.0,17998.0,917.0,16937.0,39.0,19060.0,8927.0,3112.0,7378.0,1549.0,2212.0,7921.0,5855.0,220.0,3196.0,2539.0,889.0,534.0,1305.0,518.0,893.0,1359.0,2799.0,504.0,221.0,1251.0,77.0,19060.0,416.0,17998.0,7074.0,4264.0,272.0,1005.0,4762.0,535.0,407.0,58.0,17429.0,17993.0,164950.0,146.0,467.0,329.0,58.0,34.0,3989.0,589.0,184.0,522.0,,,,,,,,,,,,,1,0
109,3479,3480,685,GEMEINDEN AB 2000 E.,RONDORF,20,1,3480,3480,685,12520.0,679.0,0.0,46.0,703.0,452.0,720.0,9.0,751.0,5337.0,41.0,447.0,575.0,858.0,93.0,87.0,308.0,107.0,2.0,48.0,0.0,25.0,26.0,0.0,6.0,0.0,61.0,149.0,0.0,291.0,1880.0,6849.0,1973.0,504.0,99.0,507.0,1987.0,9.0,1766.0,7180.0,588.0,11812.0,708.0,12520.0,1226.0,11068.0,60.0,14302.0,6451.0,1670.0,4832.0,1619.0,923.0,6928.0,5118.0,972.0,2142.0,1027.0,401.0,290.0,847.0,518.0,194.0,785.0,2222.0,266.0,181.0,1413.0,25.0,14302.0,1567.0,12520.0,9766.0,8942.0,21.0,170.0,2997.0,373.0,521.0,106.0,12874.0,12700.0,114670.0,123.0,483.0,353.0,41.0,18.0,2758.0,118.0,121.0,121.0,,,,,,,,,,,,,1,0
110,5770,5241,1050,GEMEINDEN AB 2000 E.,RODEWISCH,30,2,5241,5241,1050,10572.0,118.0,0.0,29.0,124.0,109.0,1641.0,652.0,583.0,4490.0,134.0,505.0,288.0,157.0,80.0,40.0,461.0,23.0,2.0,69.0,0.0,202.0,74.0,3.0,0.0,0.0,0.0,8.0,0.0,133.0,380.0,6848.0,1030.0,526.0,348.0,141.0,2373.0,652.0,1563.0,4876.0,328.0,9273.0,1299.0,10572.0,10218.0,144.0,8.0,10986.0,5805.0,2541.0,5020.0,785.0,1733.0,3448.0,2345.0,236.0,3504.0,680.0,497.0,103.0,785.0,405.0,340.0,439.0,2952.0,99.0,89.0,695.0,1.0,10986.0,395.0,10572.0,8385.0,6663.0,11.0,44.0,2508.0,578.0,388.0,34.0,8920.0,9746.0,89075.0,116.0,463.0,358.0,63.0,44.0,2224.0,85.0,199.0,189.0,,,,,,,,,,,,,1,0
111,5460,4931,1012,stadtkreise,RIESA,28,1,4931,4931,1012,24218.0,81.0,0.0,37.0,421.0,89.0,1501.0,29.0,2401.0,9833.0,98.0,975.0,2660.0,1438.0,179.0,113.0,1245.0,86.0,2.0,149.0,0.0,71.0,57.0,4.0,1.0,0.0,2.0,48.0,0.0,527.0,628.0,13833.0,5252.0,1446.0,281.0,578.0,2820.0,29.0,6416.0,11883.0,372.0,22018.0,2200.0,24218.0,21619.0,1176.0,14.0,26248.0,12083.0,3269.0,9169.0,2914.0,2324.0,11841.0,8903.0,427.0,4369.0,2689.0,1182.0,502.0,1357.0,421.0,1156.0,1488.0,4250.0,497.0,355.0,2427.0,132.0,26248.0,747.0,24928.0,7063.0,4228.0,116.0,462.0,6686.0,402.0,542.0,56.0,26674.0,25325.0,229435.0,179.0,490.0,301.0,30.0,17.0,5628.0,574.0,484.0,548.0,1581.0,601.0,547.0,433.0,2487.0,511.0,670.0,1306.0,2699.0,273.0,543.0,1883.0,1,0
112,3889,3890,740,GEMEINDEN AB 2000 E.,RICHRATH-REUSRATH,22,1,3873,3873,740,14148.0,532.0,0.0,58.0,289.0,411.0,1062.0,294.0,809.0,5917.0,60.0,520.0,784.0,985.0,105.0,55.0,313.0,22.0,0.0,54.0,0.0,189.0,185.0,3.0,0.0,0.0,18.0,107.0,0.0,164.0,1290.0,7848.0,2394.0,390.0,431.0,289.0,2223.0,294.0,2171.0,7505.0,579.0,12642.0,1506.0,14148.0,3403.0,10026.0,63.0,15858.0,7323.0,2240.0,5624.0,1699.0,1946.0,6589.0,4891.0,1128.0,2773.0,962.0,603.0,158.0,981.0,647.0,255.0,755.0,2829.0,157.0,131.0,1543.0,25.0,15858.0,1536.0,14148.0,9879.0,9585.0,0.0,0.0,3096.0,394.0,516.0,90.0,12970.0,13494.0,122485.0,104.0,478.0,386.0,32.0,16.0,2823.0,99.0,174.0,140.0,,,,,,,,,,,,,1,0
113,4041,4042,757,GEMEINDEN AB 2000 E.,RHEINHAUSEN,23,1,4042,4042,757,32446.0,310.0,0.0,43.0,239.0,275.0,1047.0,1.0,3509.0,20128.0,53.0,922.0,1959.0,815.0,201.0,75.0,624.0,100.0,0.0,126.0,0.0,79.0,58.0,1.0,0.0,0.0,0.0,113.0,0.0,476.0,867.0,24737.0,3897.0,799.0,264.0,589.0,2480.0,1.0,6214.0,21453.0,530.0,31153.0,1293.0,32446.0,16779.0,13974.0,56.0,37605.0,15478.0,2620.0,11736.0,3742.0,1833.0,20294.0,14908.0,514.0,7770.0,2241.0,795.0,416.0,1119.0,528.0,639.0,1674.0,7361.0,415.0,421.0,3169.0,152.0,37605.0,799.0,32446.0,9353.0,7780.0,5.0,41.0,6826.0,399.0,529.0,72.0,27518.0,32007.0,283445.0,56.0,415.0,459.0,70.0,32.0,5579.0,580.0,667.0,120.0,,,,,,,,,,,,,1,0
114,2649,2650,535,GEMEINDEN AB 2000 E.,RHEINE,17,1,2652,2652,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.0,40.0,1597.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2043.0,1041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
115,5014,5545,1104,GEMEINDEN AB 2000 E.,REUTLINGEN,31,1,5545,5545,1104,30501.0,667.0,0.0,50.0,214.0,803.0,3228.0,310.0,1360.0,12645.0,218.0,1609.0,365.0,2393.0,356.0,294.0,447.0,987.0,3.0,227.0,0.0,8.0,251.0,12.0,0.0,0.0,4.0,129.0,0.0,929.0,1734.0,17451.0,4723.0,1731.0,498.0,1062.0,6025.0,310.0,2234.0,16619.0,1392.0,27199.0,3302.0,30501.0,25850.0,3197.0,85.0,33204.0,16734.0,6337.0,15004.0,1730.0,3454.0,13016.0,9543.0,892.0,8882.0,2870.0,1362.0,998.0,2352.0,989.0,852.0,2694.0,7152.0,965.0,340.0,1364.0,26.0,33204.0,1226.0,30501.0,9505.0,8701.0,3.0,15.0,7661.0,239.0,644.0,117.0,35796.0,30252.0,279320.0,207.0,566.0,215.0,12.0,6.0,6366.0,831.0,464.0,680.0,744.0,515.0,112.0,117.0,1139.0,489.0,389.0,261.0,1144.0,217.0,376.0,551.0,1,0
116,4040,4041,757,GEMEINDEN AB 2000 E.,REPELEN-BAERL,23,1,4041,4041,757,14087.0,597.0,0.0,51.0,481.0,690.0,434.0,6.0,602.0,8698.0,24.0,317.0,317.0,258.0,82.0,60.0,317.0,29.0,0.0,32.0,0.0,19.0,26.0,0.0,0.0,0.0,4.0,61.0,0.0,279.0,1819.0,9758.0,974.0,406.0,77.0,344.0,1440.0,6.0,1310.0,9553.0,796.0,13378.0,709.0,14087.0,8207.0,4760.0,6.0,14992.0,6500.0,1546.0,5444.0,1056.0,1005.0,7487.0,5441.0,1373.0,2963.0,618.0,251.0,239.0,662.0,793.0,141.0,442.0,3168.0,238.0,66.0,909.0,81.0,14992.0,1779.0,14087.0,9979.0,9923.0,0.0,0.0,2753.0,186.0,690.0,124.0,12784.0,14059.0,125035.0,71.0,454.0,434.0,41.0,17.0,2197.0,151.0,405.0,42.0,,,,,,,,,,,,,1,0
117,1873,1874,385,GEMEINDEN AB 2000 E.,RENDSBURG,13,1,1874,1874,385,17145.0,136.0,0.0,15.0,133.0,43.0,1132.0,10.0,851.0,5565.0,34.0,1393.0,1405.0,1216.0,85.0,163.0,1386.0,138.0,3.0,196.0,0.0,69.0,103.0,5.0,5.0,0.0,95.0,586.0,0.0,551.0,327.0,7582.0,4099.0,1690.0,373.0,1237.0,3025.0,10.0,3821.0,7741.0,170.0,15308.0,1837.0,17452.0,16239.0,516.0,34.0,19521.0,7624.0,1708.0,5639.0,1985.0,2341.0,9556.0,6949.0,259.0,1933.0,1841.0,1218.0,388.0,1139.0,393.0,795.0,1049.0,1883.0,380.0,262.0,1632.0,91.0,19521.0,789.0,17145.0,8462.0,6140.0,85.0,726.0,4514.0,391.0,523.0,86.0,18831.0,17020.0,152600.0,214.0,474.0,264.0,48.0,31.0,3905.0,380.0,229.0,428.0,,,,,,,,,,,,,1,0
118,3860,3861,737,stadtkreise,REMSCHEID,22,1,3861,3861,737,76827.0,331.0,0.0,37.0,187.0,166.0,8103.0,299.0,7197.0,37518.0,239.0,4205.0,5303.0,2541.0,488.0,336.0,2185.0,311.0,5.0,429.0,0.0,261.0,323.0,15.0,8.0,4.0,111.0,593.0,0.0,2041.0,721.0,53057.0,12537.0,2837.0,1028.0,2753.0,13412.0,303.0,15094.0,41473.0,913.0,72933.0,3894.0,99755.0,74641.0,18271.0,261.0,101188.0,47160.0,11862.0,35051.0,12109.0,8618.0,45410.0,35340.0,1412.0,20526.0,8099.0,3236.0,1778.0,6503.0,1853.0,1983.0,6595.0,16392.0,1725.0,2069.0,9812.0,228.0,101188.0,2177.0,76827.0,7710.0,5271.0,78.0,286.0,20402.0,611.0,329.0,60.0,72230.0,76334.0,703625.0,119.0,446.0,374.0,61.0,42.0,18038.0,963.0,1401.0,1392.0,7822.0,4055.0,2388.0,1379.0,10362.0,2906.0,3764.0,3692.0,10066.0,808.0,2608.0,6650.0,1,0
119,905,906,214,GEMEINDEN AB 2000 E.,REICHENBACH I. VOGTLD.,8,1,906,906,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.0,2236.0,187.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2660.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
120,5795,5266,1055,stadtkreise,REICHENBACH I. EULENGEB.,30,2,5266,5266,1055,30862.0,114.0,1.0,15.0,155.0,98.0,2958.0,381.0,2120.0,13571.0,141.0,1757.0,3292.0,1199.0,259.0,171.0,1073.0,156.0,22.0,162.0,0.0,73.0,70.0,6.0,0.0,0.0,1.0,52.0,0.0,546.0,382.0,18790.0,6507.0,1422.0,311.0,599.0,5162.0,382.0,6574.0,15203.0,526.0,28011.0,2851.0,30862.0,28317.0,488.0,30.0,32276.0,16805.0,6484.0,13753.0,3052.0,3093.0,12378.0,9143.0,255.0,8720.0,3239.0,1019.0,520.0,2190.0,642.0,1049.0,1766.0,7599.0,507.0,376.0,2645.0,31.0,32276.0,462.0,30862.0,7393.0,5185.0,26.0,96.0,8837.0,646.0,314.0,40.0,30071.0,31510.0,291220.0,150.0,452.0,337.0,61.0,45.0,7836.0,471.0,530.0,964.0,1794.0,992.0,185.0,617.0,2467.0,928.0,710.0,829.0,2035.0,340.0,511.0,1184.0,1,0
121,2636,2637,534,stadtkreise,RECKLINGHAUSEN,17,1,2637,2637,534,84518.0,862.0,0.0,95.0,572.0,661.0,3431.0,60.0,4102.0,46308.0,202.0,3092.0,5368.0,4774.0,461.0,530.0,3541.0,390.0,3.0,455.0,0.0,345.0,340.0,8.0,11.0,1.0,67.0,500.0,0.0,1839.0,2190.0,54043.0,13695.0,4464.0,1148.0,2417.0,8381.0,61.0,13518.0,52884.0,1335.0,77957.0,6561.0,84609.0,23511.0,58011.0,451.0,87411.0,33464.0,7414.0,24416.0,9048.0,7609.0,46338.0,33434.0,1560.0,11914.0,6252.0,3114.0,1576.0,3138.0,1612.0,1874.0,3756.0,12481.0,1555.0,1020.0,7753.0,275.0,87411.0,2402.0,84518.0,8009.0,5797.0,43.0,174.0,17941.0,489.0,437.0,74.0,69507.0,84174.0,741720.0,75.0,369.0,458.0,98.0,49.0,15276.0,1076.0,1589.0,582.0,4726.0,3009.0,599.0,1118.0,6334.0,1624.0,2112.0,2598.0,6852.0,386.0,1132.0,5334.0,1,0
122,5007,5538,1103,GEMEINDEN AB 2000 E.,RAVENSBURG,31,1,5538,5538,1103,17012.0,328.0,0.0,43.0,202.0,232.0,1855.0,20.0,1279.0,5783.0,124.0,1101.0,1051.0,495.0,278.0,254.0,816.0,58.0,5.0,176.0,0.0,188.0,57.0,9.0,0.0,0.0,13.0,188.0,0.0,678.0,805.0,9041.0,2925.0,1133.0,430.0,879.0,3714.0,20.0,3390.0,6783.0,648.0,15213.0,1799.0,17012.0,3301.0,13524.0,28.0,18930.0,9227.0,3482.0,7829.0,1398.0,1713.0,7990.0,5612.0,605.0,3708.0,1746.0,1100.0,670.0,1448.0,590.0,484.0,1534.0,3109.0,664.0,238.0,1122.0,38.0,18930.0,881.0,17012.0,9169.0,7877.0,37.0,197.0,4079.0,220.0,623.0,157.0,19636.0,16857.0,152575.0,227.0,519.0,234.0,20.0,8.0,3388.0,526.0,165.0,418.0,,,,,,,,,,,,,1,0
123,3791,3792,729,GEMEINDEN AB 2000 E.,RATINGEN,22,1,3815,3815,729,15288.0,55.0,0.0,7.0,67.0,62.0,810.0,4.0,1309.0,8373.0,43.0,614.0,934.0,297.0,144.0,87.0,460.0,59.0,0.0,85.0,0.0,92.0,61.0,0.0,0.0,0.0,26.0,125.0,0.0,293.0,191.0,10535.0,1989.0,606.0,238.0,444.0,1651.0,4.0,2828.0,8982.0,249.0,14003.0,1285.0,17753.0,4034.0,13000.0,29.0,18640.0,8366.0,2129.0,5710.0,2656.0,1523.0,8751.0,6560.0,301.0,3185.0,1307.0,623.0,294.0,738.0,309.0,328.0,1064.0,2990.0,281.0,344.0,2240.0,72.0,18640.0,484.0,15288.0,8310.0,6396.0,34.0,143.0,3520.0,419.0,511.0,70.0,13993.0,14652.0,133005.0,112.0,457.0,392.0,39.0,25.0,2995.0,214.0,311.0,177.0,,,,,,,,,,,,,1,0
124,1118,1119,254,stadtkreise,RATIBOR,9,1,1119,1119,254,40959.0,960.0,0.0,50.0,392.0,636.0,2670.0,114.0,2189.0,10994.0,93.0,2237.0,4258.0,3758.0,151.0,365.0,3052.0,302.0,0.0,286.0,0.0,276.0,224.0,4.0,16.0,6.0,124.0,768.0,0.0,1229.0,2038.0,15946.0,10404.0,3719.0,790.0,2137.0,6534.0,120.0,9949.0,16438.0,884.0,35034.0,5925.0,49076.0,3599.0,44358.0,714.0,51680.0,21379.0,7565.0,14978.0,6401.0,5913.0,24388.0,16879.0,1734.0,5877.0,3917.0,2441.0,1009.0,2349.0,1385.0,1639.0,3225.0,5413.0,967.0,1114.0,5006.0,281.0,51680.0,2872.0,49072.0,6202.0,2947.0,778.0,2283.0,11694.0,754.0,216.0,30.0,31919.0,48776.0,435335.0,71.0,289.0,351.0,289.0,239.0,10203.0,842.0,649.0,1445.0,3301.0,1499.0,508.0,1294.0,4774.0,1397.0,1108.0,2269.0,4489.0,561.0,680.0,3248.0,1,0
125,334,335,96,stadtkreise,RATHENOW,4,2,335,335,96,27588.0,181.0,0.0,76.0,262.0,75.0,2205.0,71.0,2856.0,12985.0,93.0,1439.0,1445.0,1024.0,159.0,172.0,1196.0,222.0,0.0,180.0,0.0,73.0,87.0,1.0,0.0,0.0,24.0,94.0,0.0,629.0,594.0,18139.0,4067.0,1590.0,341.0,747.0,4177.0,71.0,5670.0,14674.0,328.0,25478.0,2110.0,27588.0,24450.0,1001.0,112.0,28043.0,14049.0,4382.0,11482.0,2567.0,2870.0,11124.0,8449.0,395.0,6741.0,2411.0,1485.0,450.0,1752.0,584.0,1006.0,2153.0,5538.0,449.0,377.0,2148.0,42.0,28043.0,729.0,27588.0,7010.0,4143.0,242.0,870.0,7838.0,626.0,331.0,43.0,28099.0,27136.0,251615.0,145.0,533.0,292.0,30.0,19.0,6505.0,711.0,622.0,858.0,1645.0,950.0,367.0,328.0,2409.0,825.0,788.0,796.0,2288.0,284.0,596.0,1408.0,1,0
126,58,59,15,GEMEINDEN AB 2000 E.,RASTENBURG,1,1,59,59,15,13859.0,107.0,0.0,278.0,464.0,117.0,997.0,22.0,424.0,3135.0,35.0,694.0,1093.0,712.0,61.0,170.0,1734.0,218.0,0.0,108.0,0.0,226.0,116.0,1.0,0.0,0.0,31.0,226.0,0.0,471.0,966.0,4591.0,2560.0,2122.0,451.0,728.0,2076.0,22.0,3786.0,4871.0,214.0,11418.0,2441.0,14389.0,13062.0,855.0,109.0,16021.0,6082.0,1652.0,4861.0,1221.0,2346.0,7593.0,5357.0,472.0,1834.0,1285.0,929.0,341.0,771.0,322.0,855.0,950.0,1629.0,334.0,161.0,1051.0,9.0,16021.0,1276.0,13859.0,7120.0,4341.0,283.0,1059.0,2948.0,667.0,285.0,48.0,9171.0,11687.0,104630.0,109.0,353.0,316.0,222.0,189.0,2576.0,210.0,162.0,279.0,,,,,,,,,,,,,1,0
127,5865,5866,1158,GEMEINDEN AB 2000 E.,RASTATT,32,3,5866,5866,1158,14003.0,149.0,0.0,42.0,94.0,217.0,1348.0,55.0,1296.0,4011.0,32.0,977.0,1278.0,389.0,89.0,146.0,1348.0,67.0,0.0,169.0,0.0,88.0,42.0,1.0,0.0,0.0,1.0,282.0,0.0,498.0,502.0,6687.0,2733.0,1561.0,300.0,781.0,2789.0,55.0,4053.0,4885.0,339.0,12564.0,1439.0,14003.0,3683.0,9865.0,197.0,14208.0,6264.0,1907.0,4753.0,1511.0,1426.0,6518.0,4731.0,373.0,2121.0,1188.0,757.0,314.0,1025.0,372.0,519.0,975.0,1556.0,306.0,261.0,1212.0,38.0,14208.0,544.0,14003.0,8722.0,6279.0,123.0,1076.0,3496.0,261.0,629.0,110.0,15879.0,13645.0,122310.0,208.0,544.0,225.0,23.0,11.0,3095.0,262.0,139.0,255.0,,,,,,,,,,,,,1,0
128,1902,1903,389,GEMEINDEN AB 2000 E.,RAHLSTEDT,13,1,1903,1903,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10066.0,9446.0,269.0,7.0,14349.0,6173.0,1569.0,4875.0,1298.0,1304.0,6872.0,5186.0,409.0,1463.0,1971.0,618.0,414.0,1305.0,327.0,387.0,1198.0,1261.0,397.0,310.0,944.0,44.0,14349.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
129,3842,3843,735,GEMEINDEN AB 2000 E.,RADEVORMWALD,22,1,3872,3872,735,11823.0,725.0,0.0,35.0,137.0,713.0,1049.0,197.0,992.0,5813.0,41.0,469.0,413.0,154.0,113.0,47.0,190.0,23.0,0.0,57.0,0.0,32.0,8.0,1.0,0.0,0.0,10.0,61.0,0.0,146.0,1610.0,7895.0,1149.0,260.0,98.0,217.0,2347.0,197.0,1672.0,6196.0,868.0,11229.0,594.0,13504.0,9439.0,2587.0,4.0,13583.0,6969.0,2291.0,5839.0,1130.0,970.0,5644.0,4164.0,1247.0,3602.0,671.0,201.0,118.0,988.0,984.0,135.0,570.0,3045.0,117.0,113.0,1005.0,12.0,13583.0,1667.0,11823.0,9175.0,7736.0,38.0,323.0,3046.0,499.0,428.0,73.0,11713.0,11855.0,108260.0,132.0,494.0,338.0,36.0,18.0,2820.0,105.0,121.0,213.0,,,,,,,,,,,,,1,0
130,5348,4819,998,GEMEINDEN AB 2000 E.,RADEBEUL,28,1,4819,4819,998,12428.0,141.0,0.0,13.0,77.0,82.0,1044.0,12.0,1446.0,4791.0,44.0,652.0,1091.0,332.0,96.0,140.0,556.0,24.0,2.0,86.0,0.0,36.0,32.0,1.0,3.0,0.0,6.0,44.0,0.0,421.0,313.0,7325.0,2171.0,722.0,155.0,474.0,2066.0,12.0,3148.0,5300.0,225.0,11160.0,1268.0,12428.0,11113.0,456.0,19.0,12949.0,6301.0,2151.0,5097.0,1204.0,1336.0,5312.0,4038.0,265.0,2776.0,1203.0,488.0,365.0,988.0,252.0,380.0,943.0,2187.0,347.0,200.0,982.0,22.0,12949.0,364.0,12428.0,7797.0,5088.0,16.0,71.0,3598.0,422.0,473.0,105.0,15227.0,12667.0,117375.0,222.0,539.0,229.0,10.0,7.0,3125.0,261.0,212.0,389.0,,,,,,,,,,,,,1,0
131,5347,4818,998,GEMEINDEN AB 2000 E.,RADEBERG,28,1,4818,4818,998,15651.0,131.0,0.0,30.0,175.0,108.0,900.0,46.0,1548.0,8575.0,77.0,586.0,777.0,302.0,124.0,59.0,536.0,18.0,1.0,75.0,0.0,40.0,64.0,4.0,0.0,0.0,2.0,22.0,0.0,267.0,444.0,11100.0,1789.0,614.0,183.0,291.0,1751.0,46.0,2933.0,9156.0,314.0,14421.0,1230.0,15651.0,13292.0,1301.0,15.0,15775.0,7706.0,2391.0,5193.0,2513.0,1544.0,6525.0,4940.0,248.0,3227.0,1070.0,445.0,203.0,852.0,303.0,277.0,744.0,2814.0,203.0,323.0,2145.0,45.0,15775.0,371.0,15651.0,7057.0,3953.0,115.0,552.0,4259.0,545.0,416.0,39.0,15579.0,15679.0,144760.0,133.0,508.0,326.0,33.0,23.0,3674.0,339.0,246.0,398.0,,,,,,,,,,,,,1,0
