DATE,Gemeinde,YEAR,MONTH,tot_unt_Arbeitslose_Einw,aircraft
1936-02-01,Walsum,1936,2,23.388723465565267,0.0
1932-02-01,Waltrop,1932,2,34.298158061881864,0.0
1933-02-01,Waltrop,1933,2,12.830652957201863,0.0
1934-02-01,Waltrop,1934,2,10.131364299819696,0.0
1935-02-01,Waltrop,1935,2,17.894190871369293,0.0
1936-02-01,Waltrop,1936,2,23.4896420213227,0.0
1932-02-01,Wandsbek,1932,2,73.09299012387415,0.0
1933-02-01,Wandsbek,1933,2,52.25863596102746,0.0
1934-02-01,Wandsbek,1934,2,24.372214371127296,0.0
1935-02-01,Wandsbek,1935,2,46.517160096018685,0.0
1936-02-01,Wandsbek,1936,2,39.30725822144386,0.0
1932-02-01,Wanne-Eickel,1932,2,51.99648968845985,0.0
1933-02-01,Wanne-Eickel,1933,2,34.520155736549285,0.0
1934-02-01,Wanne-Eickel,1934,2,27.19588781830695,0.0
1935-02-01,Wanne-Eickel,1935,2,28.95286590938765,0.0
1936-02-01,Wanne-Eickel,1936,2,30.02026638922305,0.0
1932-02-01,Waren,1932,2,92.59259259259258,0.0
1933-02-01,Waren,1933,2,42.85971546911579,0.0
1934-02-01,Waren,1934,2,13.208679989707521,0.0
1935-02-01,Waren,1935,2,11.531562313145981,0.0
1936-02-01,Waren,1936,2,28.034188034188038,0.0
1932-02-01,Wattenscheid,1932,2,64.4945644388559,0.0
1933-02-01,Wattenscheid,1933,2,29.016243312286115,0.0
1934-02-01,Wattenscheid,1934,2,21.504158441474388,0.0
1935-02-01,Wattenscheid,1935,2,22.970042566862098,0.0
1936-02-01,Wattenscheid,1936,2,42.58883412261203,0.0
1932-02-01,Weida,1932,2,38.3008356545961,0.0
1933-02-01,Weida,1933,2,23.582680879162343,0.0
1934-02-01,Weida,1934,2,15.43770432255721,0.0
1935-02-01,Weida,1935,2,25.590017180576908,0.0
1936-02-01,Weida,1936,2,32.801739760782894,0.0
1932-02-01,Weiden,1932,2,43.197870815846045,0.0
1933-02-01,Weiden,1933,2,38.46869476230347,0.0
1934-02-01,Weiden,1934,2,16.675374433995124,0.0
1935-02-01,Weiden,1935,2,15.901682671130297,0.0
1936-02-01,Weiden,1936,2,19.817207135952195,0.0
1932-02-01,Weidenau a. d. Sieg,1932,2,69.0982404692082,0.0
1933-02-01,Weidenau a. d. Sieg,1933,2,38.69672355571781,0.0
1934-02-01,Weidenau a. d. Sieg,1934,2,15.195632393084622,0.0
1935-02-01,Weidenau a. d. Sieg,1935,2,13.513513513513514,0.0
1936-02-01,Weidenau a. d. Sieg,1936,2,6.219017575484452,0.0
1932-02-01,Weimar,1932,2,43.69967355821545,0.0
1933-02-01,Weimar,1933,2,31.63418917788743,0.0
1934-02-01,Weimar,1934,2,18.786684810203706,0.0
1935-02-01,Weimar,1935,2,21.499033865554765,0.0
1936-02-01,Weimar,1936,2,18.902327842946573,0.0
1932-02-01,Weinheim,1932,2,40.69877840369644,0.0
1933-02-01,Weinheim,1933,2,25.239597595094946,0.0
1934-02-01,Weinheim,1934,2,23.874643874643876,0.0
1935-02-01,Weinheim,1935,2,28.623769177925347,0.0
1936-02-01,Weinheim,1936,2,30.52866716306776,0.0
1932-02-01,Weißenfels,1932,2,62.3011448617192,0.0
1933-02-01,Weißenfels,1933,2,32.99144857519312,0.0
1934-02-01,Weißenfels,1934,2,21.59025823642204,0.0
1935-02-01,Weißenfels,1935,2,18.400337712001193,0.0
1936-02-01,Weißenfels,1936,2,23.099999999999998,0.0
1932-02-01,Weißstein,1932,2,64.30776266148393,0.0
1933-02-01,Weißstein,1933,2,59.962280896383405,0.0
1934-02-01,Weißstein,1934,2,39.50295729556677,0.0
1935-02-01,Weißstein,1935,2,36.803821517750514,0.0
1936-02-01,Weißstein,1936,2,39.40165844669666,0.0
1932-02-01,Weißwasser,1932,2,107.49185667752444,0.0
1933-02-01,Weißwasser,1933,2,57.32144218309322,0.0
1934-02-01,Weißwasser,1934,2,25.297729121976477,0.0
1935-02-01,Weißwasser,1935,2,29.605506624232106,0.0
1936-02-01,Weißwasser,1936,2,10.940597694397532,0.0
1932-02-01,Werdau,1932,2,54.10279531109107,0.0
1933-02-01,Werdau,1933,2,47.15964969793472,0.0
1934-02-01,Werdau,1934,2,32.32089033155576,0.0
1935-02-01,Werdau,1935,2,25.199554483014666,0.0
1936-02-01,Werdau,1936,2,32.29980130308211,0.0
1932-02-01,Werdohl,1932,2,60.205580029368576,0.0
1933-02-01,Werdohl,1933,2,30.57199211045365,0.0
1934-02-01,Werdohl,1934,2,6.033057851239669,0.0
1935-02-01,Werdohl,1935,2,3.524590163934426,0.0
1936-02-01,Werdohl,1936,2,1.6,0.0
1932-02-01,Wermelskirchen,1932,2,103.3990819997519,0.0
1933-02-01,Wermelskirchen,1933,2,39.826571694022924,0.0
1934-02-01,Wermelskirchen,1934,2,24.687538670956563,0.0
1935-02-01,Wermelskirchen,1935,2,26.69797911130338,0.0
1936-02-01,Wermelskirchen,1936,2,33.09985743507097,0.0
1932-02-01,Werne a. d. Lippe,1932,2,40.49174690508941,0.0
1933-02-01,Werne a. d. Lippe,1933,2,21.409011700273837,0.0
1934-02-01,Werne a. d. Lippe,1934,2,11.887433284813197,0.0
1935-02-01,Werne a. d. Lippe,1935,2,44.50069404752184,0.0
1936-02-01,Werne a. d. Lippe,1936,2,48.12484680120925,0.0
1932-02-01,Wernigerode,1932,2,64.99733617474695,0.0
1933-02-01,Wernigerode,1933,2,35.801393728223,0.0
1934-02-01,Wernigerode,1934,2,16.70459913256323,0.0
1935-02-01,Wernigerode,1935,2,22.785787847579815,0.0
1936-02-01,Wernigerode,1936,2,25.399690562145437,0.0
1932-02-01,Wesel,1932,2,40.70027214752833,0.0
1933-02-01,Wesel,1933,2,24.149687474632678,0.0
1934-02-01,Wesel,1934,2,15.780292888726624,0.0
1935-02-01,Wesel,1935,2,24.59016393442623,0.0
1936-02-01,Wesel,1936,2,27.630397518569914,0.0
1932-02-01,Wesermünde,1932,2,77.70555117360676,0.0
1933-02-01,Wesermünde,1933,2,55.68243323520482,0.0
1934-02-01,Wesermünde,1934,2,48.1960394249028,0.0
1935-02-01,Wesermünde,1935,2,59.70014567299635,0.0
1936-02-01,Wesermünde,1936,2,28.50196565280364,0.0
1932-02-01,Wetzlar,1932,2,49.69726035609376,0.0
1933-02-01,Wetzlar,1933,2,39.43975621190811,0.0
1934-02-01,Wetzlar,1934,2,29.62194559704933,0.0
1935-02-01,Wetzlar,1935,2,26.780594104828538,0.0
1936-02-01,Wetzlar,1936,2,15.137508666512597,0.0
1932-02-01,Wiesbaden,1932,2,58.7019755978783,0.0
1933-02-01,Wiesbaden,1933,2,38.04695701154723,0.0
1934-02-01,Wiesbaden,1934,2,30.395022391710675,0.0
1935-02-01,Wiesbaden,1935,2,34.28442680919508,0.0
1936-02-01,Wiesbaden,1936,2,34.4676619404712,0.0
1932-02-01,Wilhelmshaven-Rüstr.,1932,2,33.895113454476984,0.0
1933-02-01,Wilhelmshaven-Rüstr.,1933,2,22.46117084826762,0.0
1934-02-01,Wilhelmshaven-Rüstr.,1934,2,8.899931640111479,0.0
1935-02-01,Wilhelmshaven-Rüstr.,1935,2,8.476565556453927,0.0
1936-02-01,Wilhelmshaven-Rüstr.,1936,2,2.5062982105290494,0.0
1932-02-01,Witten,1932,2,53.10567907300495,0.0
1933-02-01,Witten,1933,2,36.057229330031646,0.0
1934-02-01,Witten,1934,2,22.96003100088574,0.0
1935-02-01,Witten,1935,2,20.070432222741903,0.0
1936-02-01,Witten,1936,2,18.029957893283633,0.0
1932-02-01,"Wittenberg, Bz. Halle",1932,2,46.789850136239785,0.0
1933-02-01,"Wittenberg, Bz. Halle",1933,2,20.532194480946124,0.0
1934-02-01,"Wittenberg, Bz. Halle",1934,2,0.08,0.0
1935-02-01,"Wittenberg, Bz. Halle",1935,2,0.6521739130434783,0.0
1936-02-01,"Wittenberg, Bz. Halle",1936,2,3.074184936493811,0.0
1932-02-01,Wittenberge,1932,2,45.99898560337091,0.0
1933-02-01,Wittenberge,1933,2,38.56211701338746,0.0
1934-02-01,Wittenberge,1934,2,16.201444466133125,0.0
1935-02-01,Wittenberge,1935,2,18.83291219204043,0.0
1936-02-01,Wittenberge,1936,2,17.003313870916838,0.0
1932-02-01,Wolfenbüttel,1932,2,62.80062692536345,0.0
1933-02-01,Wolfenbüttel,1933,2,32.800628766046636,0.0
1934-02-01,Wolfenbüttel,1934,2,14.804569438041085,0.0
1935-02-01,Wolfenbüttel,1935,2,14.794243877808633,0.0
1936-02-01,Wolfenbüttel,1936,2,20.361531430892658,0.0
1932-02-01,Worms,1932,2,44.199718825885064,0.0
1933-02-01,Worms,1933,2,33.42538611025877,0.0
1934-02-01,Worms,1934,2,36.23433123423191,0.0
1935-02-01,Worms,1935,2,39.38956887814766,0.0
1936-02-01,Worms,1936,2,38.0822717105903,0.0
1932-02-01,Wuppertal,1932,2,72.69934414075655,0.0
1933-02-01,Wuppertal,1933,2,46.89720164649241,0.0
1934-02-01,Wuppertal,1934,2,37.59699440133582,0.0
1935-02-01,Wuppertal,1935,2,40.802059169341256,0.0
1936-02-01,Wuppertal,1936,2,35.1274981757991,0.0
1932-02-01,Wurzen,1932,2,90.60090764940675,0.0
1933-02-01,Wurzen,1933,2,57.580135923369184,0.0
1934-02-01,Wurzen,1934,2,43.50574107236911,0.0
1935-02-01,Wurzen,1935,2,28.889240339501292,0.0
1936-02-01,Wurzen,1936,2,45.298739650899115,0.0
1932-02-01,Wülfrath,1932,2,63.99737446668855,0.0
1933-02-01,Wülfrath,1933,2,39.41009831694718,0.0
1934-02-01,Wülfrath,1934,2,27.31180982887971,0.0
1935-02-01,Wülfrath,1935,2,29.100752897386005,0.0
1936-02-01,Wülfrath,1936,2,18.216924110141033,0.0
1932-02-01,Würselen,1932,2,44.10068525680168,0.0
1933-02-01,Würselen,1933,2,23.800026592208482,0.0
1934-02-01,Würselen,1934,2,13.754257270107415,0.0
1935-02-01,Würselen,1935,2,22.997620935765266,0.0
1936-02-01,Würselen,1936,2,22.404335470226687,0.0
1932-02-01,Würzburg,1932,2,29.80007147812559,0.0
1933-02-01,Würzburg,1933,2,18.381235948228717,0.0
1934-02-01,Würzburg,1934,2,13.59303689538586,0.0
1935-02-01,Würzburg,1935,2,9.702892113315567,0.0
1936-02-01,Würzburg,1936,2,9.686682532502017,0.0
1932-02-01,Zeitz,1932,2,67.19390077378243,0.0
1933-02-01,Zeitz,1933,2,40.60426373005788,0.0
1934-02-01,Zeitz,1934,2,34.59508031000786,0.0
1935-02-01,Zeitz,1935,2,27.321634791426078,0.0
1936-02-01,Zeitz,1936,2,29.09897017145102,0.0
1932-02-01,Zella-Mehlis,1932,2,63.42377350634931,0.0
1933-02-01,Zella-Mehlis,1933,2,50.21772720887765,0.0
1934-02-01,Zella-Mehlis,1934,2,20.911604168143477,0.0
1935-02-01,Zella-Mehlis,1935,2,6.509298998569385,0.0
1936-02-01,Zella-Mehlis,1936,2,11.399259048161868,0.0
1932-02-01,Zerbst,1932,2,47.49692244562987,0.0
1933-02-01,Zerbst,1933,2,38.492421961256646,0.0
1934-02-01,Zerbst,1934,2,21.28500172848042,0.0
1935-02-01,Zerbst,1935,2,10.6,0.0
1936-02-01,Zerbst,1936,2,5.1000000000000005,0.0
1932-02-01,Zeulenroda,1932,2,110.08509867825457,0.0
1933-02-01,Zeulenroda,1933,2,49.36795353604373,0.0
1934-02-01,Zeulenroda,1934,2,33.18312167144613,0.0
1935-02-01,Zeulenroda,1935,2,31.00458115183246,0.0
1936-02-01,Zeulenroda,1936,2,28.077048645119163,0.0
1932-02-01,Zittau,1932,2,57.90228013029316,0.0
1933-02-01,Zittau,1933,2,62.300360309713035,0.0
1934-02-01,Zittau,1934,2,51.28334298884159,0.0
1935-02-01,Zittau,1935,2,51.05709042459589,0.0
1936-02-01,Zittau,1936,2,52.88292364148193,0.0
1932-02-01,Zweibrücken,1932,2,53.79795200978144,0.0
1933-02-01,Zweibrücken,1933,2,31.966849193429034,0.0
1934-02-01,Zweibrücken,1934,2,24.816885119506555,0.0
1935-02-01,Zweibrücken,1935,2,43.61025443330763,0.0
1936-02-01,Zweibrücken,1936,2,30.479303879621174,0.0
1932-02-01,Zwickau,1932,2,59.70074937137451,0.0
1933-02-01,Zwickau,1933,2,53.9753152085877,0.0
1934-02-01,Zwickau,1934,2,35.69780512335088,0.0
1935-02-01,Zwickau,1935,2,23.70244460970053,0.0
1936-02-01,Zwickau,1936,2,35.90469450342062,0.0
