DATE,Gemeinde,YEAR,MONTH,tot_unt_Arbeitslose_Einw,aircraft,i
1936-02-01,Stolberg,1936,2,45.093753594846426,0.0,424
1932-02-01,Stollberg (Erzgeb.),1932,2,86.20689655172414,0.0,425
1933-02-01,Stollberg (Erzgeb.),1933,2,40.75091575091575,0.0,425
1934-02-01,Stollberg (Erzgeb.),1934,2,30.08187967248131,0.0,425
1935-02-01,Stollberg (Erzgeb.),1935,2,31.699520511454452,0.0,425
1936-02-01,Stollberg (Erzgeb.),1936,2,35.505059470974615,0.0,425
1932-02-01,Stolp,1932,2,60.205332884518285,0.0,426
1933-02-01,Stolp,1933,2,38.98790579248886,0.0,426
1934-02-01,Stolp,1934,2,9.194950421526231,0.0,426
1935-02-01,Stolp,1935,2,24.606625030344496,0.0,426
1936-02-01,Stolp,1936,2,26.897299210334225,0.0,426
1932-02-01,Stralsund,1932,2,80.20656621095699,0.0,427
1933-02-01,Stralsund,1933,2,55.62293405626501,0.0,427
1934-02-01,Stralsund,1934,2,15.50761596250603,0.0,427
1935-02-01,Stralsund,1935,2,11.830491242663708,0.0,427
1936-02-01,Stralsund,1936,2,19.797012202075493,0.0,427
1932-02-01,Straubing,1932,2,57.31023942944473,0.0,428
1933-02-01,Straubing,1933,2,36.00747785093067,0.0,428
1934-02-01,Straubing,1934,2,18.902102858943056,0.0,428
1935-02-01,Straubing,1935,2,21.42746435213887,0.0,428
1936-02-01,Straubing,1936,2,18.667078062326443,0.0,428
1932-02-01,Strehlen,1932,2,81.60047304622056,0.0,429
1933-02-01,Strehlen,1933,2,27.90826195081514,0.0,429
1934-02-01,Strehlen,1934,2,31.346035648432697,0.0,429
1935-02-01,Strehlen,1935,2,40.09496175151675,0.0,429
1936-02-01,Strehlen,1936,2,40.0,0.0,429
1932-02-01,Striegau,1932,2,99.39908094733121,0.0,430
1933-02-01,Striegau,1933,2,57.10306406685237,0.0,430
1934-02-01,Striegau,1934,2,31.951521828949183,0.0,430
1935-02-01,Striegau,1935,2,39.59851505568541,0.0,430
1936-02-01,Striegau,1936,2,33.6986301369863,0.0,430
1932-02-01,Suhl,1932,2,52.1013795316009,0.0,431
1933-02-01,Suhl,1933,2,41.86225966175809,0.0,431
1934-02-01,Suhl,1934,2,18.164251207729468,0.0,431
1935-02-01,Suhl,1935,2,5.884234090182283,0.0,431
1936-02-01,Suhl,1936,2,8.19304871023491,0.0,431
1932-02-01,Swinemünde,1932,2,48.29918239628545,0.0,432
1933-02-01,Swinemünde,1933,2,43.0957793812395,0.0,432
1934-02-01,Swinemünde,1934,2,21.997274673934204,0.0,432
1935-02-01,Swinemünde,1935,2,27.303754266211605,0.0,432
1936-02-01,Swinemünde,1936,2,38.390424289606855,0.0,432
1932-02-01,Süchteln,1932,2,76.81131344440139,0.0,433
1933-02-01,Süchteln,1933,2,37.9557959526252,0.0,433
1934-02-01,Süchteln,1934,2,24.13355107965886,0.0,433
1935-02-01,Süchteln,1935,2,14.10743353228432,0.0,433
1936-02-01,Süchteln,1936,2,16.101311623699683,0.0,433
1932-02-01,Tangermünde,1932,2,64.39365175791632,0.0,434
1933-02-01,Tangermünde,1933,2,39.42046039567552,0.0,434
1934-02-01,Tangermünde,1934,2,19.613477979739926,0.0,434
1935-02-01,Tangermünde,1935,2,20.562616021704983,0.0,434
1936-02-01,Tangermünde,1936,2,35.23093447905478,0.0,434
1932-02-01,Thale,1932,2,21.40049497743485,0.0,435
1933-02-01,Thale,1933,2,16.084018801410107,0.0,435
1934-02-01,Thale,1934,2,16.19343389529725,0.0,435
1935-02-01,Thale,1935,2,3.676740936833591,0.0,435
1936-02-01,Thale,1936,2,5.9982227488151665,0.0,435
1932-02-01,Tilsit,1932,2,55.99984242042232,0.0,436
1933-02-01,Tilsit,1933,2,40.5705578910653,0.0,436
1934-02-01,Tilsit,1934,2,23.685175804789434,0.0,436
1935-02-01,Tilsit,1935,2,37.3179982870427,0.0,436
1936-02-01,Tilsit,1936,2,38.65114327669394,0.0,436
1932-02-01,Torgau,1932,2,52.398989898989896,0.0,437
1933-02-01,Torgau,1933,2,21.352833638025597,0.0,437
1934-02-01,Torgau,1934,2,29.595231494316607,0.0,437
1935-02-01,Torgau,1935,2,20.706965070069025,0.0,437
1936-02-01,Torgau,1936,2,19.316596931659692,0.0,437
1932-02-01,Trier,1932,2,42.897069617751676,0.0,438
1933-02-01,Trier,1933,2,24.604095286912887,0.0,438
1934-02-01,Trier,1934,2,20.378058014151065,0.0,438
1935-02-01,Trier,1935,2,27.014347707103486,0.0,438
1936-02-01,Trier,1936,2,43.00724401226914,0.0,438
1932-02-01,Tuttlingen,1932,2,71.49883191934096,0.0,439
1933-02-01,Tuttlingen,1933,2,37.023766869700225,0.0,439
1934-02-01,Tuttlingen,1934,2,16.54486992107571,0.0,439
1935-02-01,Tuttlingen,1935,2,12.503634777551614,0.0,439
1936-02-01,Tuttlingen,1936,2,9.891826227801237,0.0,439
1932-02-01,Tübingen,1932,2,16.711163848511816,0.0,440
1933-02-01,Tübingen,1933,2,14.930114358322744,0.0,440
1934-02-01,Tübingen,1934,2,8.207232623749679,0.0,440
1935-02-01,Tübingen,1935,2,10.521516501245046,0.0,440
1936-02-01,Tübingen,1936,2,6.0757929424687624,0.0,440
1932-02-01,Uelzen,1932,2,50.29635901778154,0.0,441
1933-02-01,Uelzen,1933,2,28.497826436966673,0.0,441
1934-02-01,Uelzen,1934,2,5.201459514012887,0.0,441
1935-02-01,Uelzen,1935,2,15.982993465081488,0.0,441
1936-02-01,Uelzen,1936,2,18.00327332242226,0.0,441
1932-02-01,Ulm a. d. Donau,1932,2,51.39557590653513,0.0,442
1933-02-01,Ulm a. d. Donau,1933,2,33.75141039687342,0.0,442
1934-02-01,Ulm a. d. Donau,1934,2,19.306502737489193,0.0,442
1935-02-01,Ulm a. d. Donau,1935,2,14.201145665459304,0.0,442
1936-02-01,Ulm a. d. Donau,1936,2,8.875029983209402,0.0,442
1932-02-01,Unna,1932,2,45.69863602190957,0.0,443
1933-02-01,Unna,1933,2,22.497308934337997,0.0,443
1934-02-01,Unna,1934,2,13.586370498166918,0.0,443
1935-02-01,Unna,1935,2,14.795754261820521,0.0,443
1936-02-01,Unna,1936,2,20.798624173698073,0.0,443
1932-02-01,Velbert,1932,2,95.69822220693925,0.0,444
1933-02-01,Velbert,1933,2,50.92245898291238,0.0,444
1934-02-01,Velbert,1934,2,36.148648648648646,0.0,444
1935-02-01,Velbert,1935,2,28.376882568007243,0.0,444
1936-02-01,Velbert,1936,2,12.564249000571102,0.0,444
1932-02-01,Verden,1932,2,54.695255112169946,0.0,445
1933-02-01,Verden,1933,2,33.75649163300635,0.0,445
1934-02-01,Verden,1934,2,9.30451127819549,0.0,445
1935-02-01,Verden,1935,2,31.998520299639324,0.0,445
1936-02-01,Verden,1936,2,15.299539170506913,0.0,445
1932-02-01,Viernheim,1932,2,82.70469181232751,0.0,446
1933-02-01,Viernheim,1933,2,33.980582524271846,0.0,446
1934-02-01,Viernheim,1934,2,20.438683948155532,0.0,446
1935-02-01,Viernheim,1935,2,37.47616283890225,0.0,446
1936-02-01,Viernheim,1936,2,39.900249376558605,0.0,446
1932-02-01,Viersen,1932,2,50.70950954585338,0.0,447
1933-02-01,Viersen,1933,2,30.830253312900027,0.0,447
1934-02-01,Viersen,1934,2,15.336322869955158,0.0,447
1935-02-01,Viersen,1935,2,19.702380952380953,0.0,447
1936-02-01,Viersen,1936,2,21.787076776347163,0.0,447
1932-02-01,Villingen,1932,2,55.59922818552133,0.0,448
1933-02-01,Villingen,1933,2,36.88724635659996,0.0,448
1934-02-01,Villingen,1934,2,22.805095192439392,0.0,448
1935-02-01,Villingen,1935,2,21.81742623632082,0.0,448
1936-02-01,Villingen,1936,2,15.914935019806796,0.0,448
1932-02-01,Voerde,1932,2,52.8,0.0,449
1933-02-01,Voerde,1933,2,41.05894105894106,0.0,449
1934-02-01,Voerde,1934,2,31.443401876622083,0.0,449
1935-02-01,Voerde,1935,2,39.83626198083067,0.0,449
1936-02-01,Voerde,1936,2,33.73253493013972,0.0,449
1932-02-01,Waldenburg,1932,2,65.08339376359682,0.0,450
1933-02-01,Waldenburg,1933,2,46.88354590999584,0.0,450
1934-02-01,Waldenburg,1934,2,35.50485126346092,0.0,450
1935-02-01,Waldenburg,1935,2,36.29960720574292,0.0,450
1936-02-01,Waldenburg,1936,2,36.09319428536982,0.0,450
1932-02-01,Waldheim,1932,2,86.19854721549638,0.0,451
1933-02-01,Waldheim,1933,2,46.42368653954462,0.0,451
1934-02-01,Waldheim,1934,2,28.014127468293466,0.0,451
1935-02-01,Waldheim,1935,2,24.794049428137246,0.0,451
1936-02-01,Waldheim,1936,2,37.40031897926635,0.0,451
1932-02-01,Walsum,1932,2,53.6995185221578,0.0,452
1933-02-01,Walsum,1933,2,28.877728414139465,0.0,452
1934-02-01,Walsum,1934,2,28.796185935637663,0.0,452
1935-02-01,Walsum,1935,2,34.617048896581565,0.0,452
1936-02-01,Walsum,1936,2,23.388723465565267,0.0,452
1932-02-01,Waltrop,1932,2,34.298158061881864,0.0,453
1933-02-01,Waltrop,1933,2,12.830652957201863,0.0,453
1934-02-01,Waltrop,1934,2,10.131364299819696,0.0,453
1935-02-01,Waltrop,1935,2,17.894190871369293,0.0,453
1936-02-01,Waltrop,1936,2,23.4896420213227,0.0,453
1932-02-01,Wandsbek,1932,2,73.09299012387415,0.0,454
1933-02-01,Wandsbek,1933,2,52.25863596102746,0.0,454
1934-02-01,Wandsbek,1934,2,24.372214371127296,0.0,454
1935-02-01,Wandsbek,1935,2,46.517160096018685,0.0,454
1936-02-01,Wandsbek,1936,2,39.30725822144386,0.0,454
1932-02-01,Wanne-Eickel,1932,2,51.99648968845985,0.0,455
1933-02-01,Wanne-Eickel,1933,2,34.520155736549285,0.0,455
1934-02-01,Wanne-Eickel,1934,2,27.19588781830695,0.0,455
1935-02-01,Wanne-Eickel,1935,2,28.95286590938765,0.0,455
1936-02-01,Wanne-Eickel,1936,2,30.02026638922305,0.0,455
1932-02-01,Waren,1932,2,92.59259259259258,0.0,456
1933-02-01,Waren,1933,2,42.85971546911579,0.0,456
1934-02-01,Waren,1934,2,13.208679989707521,0.0,456
1935-02-01,Waren,1935,2,11.531562313145981,0.0,456
1936-02-01,Waren,1936,2,28.034188034188038,0.0,456
1932-02-01,Wattenscheid,1932,2,64.4945644388559,0.0,457
1933-02-01,Wattenscheid,1933,2,29.016243312286115,0.0,457
1934-02-01,Wattenscheid,1934,2,21.504158441474388,0.0,457
1935-02-01,Wattenscheid,1935,2,22.970042566862098,0.0,457
1936-02-01,Wattenscheid,1936,2,42.58883412261203,0.0,457
1932-02-01,Weida,1932,2,38.3008356545961,0.0,458
1933-02-01,Weida,1933,2,23.582680879162343,0.0,458
1934-02-01,Weida,1934,2,15.43770432255721,0.0,458
1935-02-01,Weida,1935,2,25.590017180576908,0.0,458
1936-02-01,Weida,1936,2,32.801739760782894,0.0,458
1932-02-01,Weiden,1932,2,43.197870815846045,0.0,459
1933-02-01,Weiden,1933,2,38.46869476230347,0.0,459
1934-02-01,Weiden,1934,2,16.675374433995124,0.0,459
1935-02-01,Weiden,1935,2,15.901682671130297,0.0,459
1936-02-01,Weiden,1936,2,19.817207135952195,0.0,459
1932-02-01,Weidenau a. d. Sieg,1932,2,69.0982404692082,0.0,460
1933-02-01,Weidenau a. d. Sieg,1933,2,38.69672355571781,0.0,460
1934-02-01,Weidenau a. d. Sieg,1934,2,15.195632393084622,0.0,460
1935-02-01,Weidenau a. d. Sieg,1935,2,13.513513513513514,0.0,460
1936-02-01,Weidenau a. d. Sieg,1936,2,6.219017575484452,0.0,460
1932-02-01,Weimar,1932,2,43.69967355821545,0.0,461
1933-02-01,Weimar,1933,2,31.63418917788743,0.0,461
1934-02-01,Weimar,1934,2,18.786684810203706,0.0,461
1935-02-01,Weimar,1935,2,21.499033865554765,0.0,461
1936-02-01,Weimar,1936,2,18.902327842946573,0.0,461
1932-02-01,Weinheim,1932,2,40.69877840369644,0.0,462
1933-02-01,Weinheim,1933,2,25.239597595094946,0.0,462
1934-02-01,Weinheim,1934,2,23.874643874643876,0.0,462
1935-02-01,Weinheim,1935,2,28.623769177925347,0.0,462
1936-02-01,Weinheim,1936,2,30.52866716306776,0.0,462
1932-02-01,Weißenfels,1932,2,62.3011448617192,0.0,463
1933-02-01,Weißenfels,1933,2,32.99144857519312,0.0,463
1934-02-01,Weißenfels,1934,2,21.59025823642204,0.0,463
1935-02-01,Weißenfels,1935,2,18.400337712001193,0.0,463
1936-02-01,Weißenfels,1936,2,23.099999999999998,0.0,463
1932-02-01,Weißstein,1932,2,64.30776266148393,0.0,464
1933-02-01,Weißstein,1933,2,59.962280896383405,0.0,464
1934-02-01,Weißstein,1934,2,39.50295729556677,0.0,464
1935-02-01,Weißstein,1935,2,36.803821517750514,0.0,464
1936-02-01,Weißstein,1936,2,39.40165844669666,0.0,464
1932-02-01,Weißwasser,1932,2,107.49185667752444,0.0,465
1933-02-01,Weißwasser,1933,2,57.32144218309322,0.0,465
1934-02-01,Weißwasser,1934,2,25.297729121976477,0.0,465
1935-02-01,Weißwasser,1935,2,29.605506624232106,0.0,465
1936-02-01,Weißwasser,1936,2,10.940597694397532,0.0,465
1932-02-01,Werdau,1932,2,54.10279531109107,0.0,466
1933-02-01,Werdau,1933,2,47.15964969793472,0.0,466
1934-02-01,Werdau,1934,2,32.32089033155576,0.0,466
1935-02-01,Werdau,1935,2,25.199554483014666,0.0,466
1936-02-01,Werdau,1936,2,32.29980130308211,0.0,466
1932-02-01,Werdohl,1932,2,60.205580029368576,0.0,467
1933-02-01,Werdohl,1933,2,30.57199211045365,0.0,467
1934-02-01,Werdohl,1934,2,6.033057851239669,0.0,467
1935-02-01,Werdohl,1935,2,3.524590163934426,0.0,467
1936-02-01,Werdohl,1936,2,1.6,0.0,467
1932-02-01,Wermelskirchen,1932,2,103.3990819997519,0.0,468
1933-02-01,Wermelskirchen,1933,2,39.826571694022924,0.0,468
1934-02-01,Wermelskirchen,1934,2,24.687538670956563,0.0,468
1935-02-01,Wermelskirchen,1935,2,26.69797911130338,0.0,468
1936-02-01,Wermelskirchen,1936,2,33.09985743507097,0.0,468
1932-02-01,Werne a. d. Lippe,1932,2,40.49174690508941,0.0,469
1933-02-01,Werne a. d. Lippe,1933,2,21.409011700273837,0.0,469
1934-02-01,Werne a. d. Lippe,1934,2,11.887433284813197,0.0,469
1935-02-01,Werne a. d. Lippe,1935,2,44.50069404752184,0.0,469
1936-02-01,Werne a. d. Lippe,1936,2,48.12484680120925,0.0,469
1932-02-01,Wernigerode,1932,2,64.99733617474695,0.0,470
1933-02-01,Wernigerode,1933,2,35.801393728223,0.0,470
1934-02-01,Wernigerode,1934,2,16.70459913256323,0.0,470
1935-02-01,Wernigerode,1935,2,22.785787847579815,0.0,470
1936-02-01,Wernigerode,1936,2,25.399690562145437,0.0,470
1932-02-01,Wesel,1932,2,40.70027214752833,0.0,471
1933-02-01,Wesel,1933,2,24.149687474632678,0.0,471
1934-02-01,Wesel,1934,2,15.780292888726624,0.0,471
1935-02-01,Wesel,1935,2,24.59016393442623,0.0,471
1936-02-01,Wesel,1936,2,27.630397518569914,0.0,471
1932-02-01,Wesermünde,1932,2,77.70555117360676,0.0,472
1933-02-01,Wesermünde,1933,2,55.68243323520482,0.0,472
1934-02-01,Wesermünde,1934,2,48.1960394249028,0.0,472
1935-02-01,Wesermünde,1935,2,59.70014567299635,0.0,472
1936-02-01,Wesermünde,1936,2,28.50196565280364,0.0,472
1932-02-01,Wetzlar,1932,2,49.69726035609376,0.0,473
1933-02-01,Wetzlar,1933,2,39.43975621190811,0.0,473
1934-02-01,Wetzlar,1934,2,29.62194559704933,0.0,473
1935-02-01,Wetzlar,1935,2,26.780594104828538,0.0,473
1936-02-01,Wetzlar,1936,2,15.137508666512597,0.0,473
1932-02-01,Wiesbaden,1932,2,58.7019755978783,0.0,474
1933-02-01,Wiesbaden,1933,2,38.04695701154723,0.0,474
1934-02-01,Wiesbaden,1934,2,30.395022391710675,0.0,474
1935-02-01,Wiesbaden,1935,2,34.28442680919508,0.0,474
1936-02-01,Wiesbaden,1936,2,34.4676619404712,0.0,474
1932-02-01,Wilhelmshaven-Rüstr.,1932,2,33.895113454476984,0.0,475
1933-02-01,Wilhelmshaven-Rüstr.,1933,2,22.46117084826762,0.0,475
1934-02-01,Wilhelmshaven-Rüstr.,1934,2,8.899931640111479,0.0,475
1935-02-01,Wilhelmshaven-Rüstr.,1935,2,8.476565556453927,0.0,475
1936-02-01,Wilhelmshaven-Rüstr.,1936,2,2.5062982105290494,0.0,475
1932-02-01,Witten,1932,2,53.10567907300495,0.0,476
1933-02-01,Witten,1933,2,36.057229330031646,0.0,476
1934-02-01,Witten,1934,2,22.96003100088574,0.0,476
1935-02-01,Witten,1935,2,20.070432222741903,0.0,476
1936-02-01,Witten,1936,2,18.029957893283633,0.0,476
1932-02-01,"Wittenberg, Bz. Halle",1932,2,46.789850136239785,0.0,477
1933-02-01,"Wittenberg, Bz. Halle",1933,2,20.532194480946124,0.0,477
1934-02-01,"Wittenberg, Bz. Halle",1934,2,0.08,0.0,477
1935-02-01,"Wittenberg, Bz. Halle",1935,2,0.6521739130434783,0.0,477
1936-02-01,"Wittenberg, Bz. Halle",1936,2,3.074184936493811,0.0,477
1932-02-01,Wittenberge,1932,2,45.99898560337091,0.0,478
1933-02-01,Wittenberge,1933,2,38.56211701338746,0.0,478
1934-02-01,Wittenberge,1934,2,16.201444466133125,0.0,478
1935-02-01,Wittenberge,1935,2,18.83291219204043,0.0,478
1936-02-01,Wittenberge,1936,2,17.003313870916838,0.0,478
1932-02-01,Wolfenbüttel,1932,2,62.80062692536345,0.0,479
1933-02-01,Wolfenbüttel,1933,2,32.800628766046636,0.0,479
1934-02-01,Wolfenbüttel,1934,2,14.804569438041085,0.0,479
1935-02-01,Wolfenbüttel,1935,2,14.794243877808633,0.0,479
1936-02-01,Wolfenbüttel,1936,2,20.361531430892658,0.0,479
1932-02-01,Worms,1932,2,44.199718825885064,0.0,480
1933-02-01,Worms,1933,2,33.42538611025877,0.0,480
1934-02-01,Worms,1934,2,36.23433123423191,0.0,480
1935-02-01,Worms,1935,2,39.38956887814766,0.0,480
1936-02-01,Worms,1936,2,38.0822717105903,0.0,480
1932-02-01,Wuppertal,1932,2,72.69934414075655,0.0,481
1933-02-01,Wuppertal,1933,2,46.89720164649241,0.0,481
1934-02-01,Wuppertal,1934,2,37.59699440133582,0.0,481
1935-02-01,Wuppertal,1935,2,40.802059169341256,0.0,481
1936-02-01,Wuppertal,1936,2,35.1274981757991,0.0,481
1932-02-01,Wurzen,1932,2,90.60090764940675,0.0,482
1933-02-01,Wurzen,1933,2,57.580135923369184,0.0,482
1934-02-01,Wurzen,1934,2,43.50574107236911,0.0,482
1935-02-01,Wurzen,1935,2,28.889240339501292,0.0,482
1936-02-01,Wurzen,1936,2,45.298739650899115,0.0,482
1932-02-01,Wülfrath,1932,2,63.99737446668855,0.0,483
1933-02-01,Wülfrath,1933,2,39.41009831694718,0.0,483
1934-02-01,Wülfrath,1934,2,27.31180982887971,0.0,483
1935-02-01,Wülfrath,1935,2,29.100752897386005,0.0,483
1936-02-01,Wülfrath,1936,2,18.216924110141033,0.0,483
1932-02-01,Würselen,1932,2,44.10068525680168,0.0,484
1933-02-01,Würselen,1933,2,23.800026592208482,0.0,484
1934-02-01,Würselen,1934,2,13.754257270107415,0.0,484
1935-02-01,Würselen,1935,2,22.997620935765266,0.0,484
1936-02-01,Würselen,1936,2,22.404335470226687,0.0,484
1932-02-01,Würzburg,1932,2,29.80007147812559,0.0,485
1933-02-01,Würzburg,1933,2,18.381235948228717,0.0,485
1934-02-01,Würzburg,1934,2,13.59303689538586,0.0,485
1935-02-01,Würzburg,1935,2,9.702892113315567,0.0,485
1936-02-01,Würzburg,1936,2,9.686682532502017,0.0,485
1932-02-01,Zeitz,1932,2,67.19390077378243,0.0,486
1933-02-01,Zeitz,1933,2,40.60426373005788,0.0,486
1934-02-01,Zeitz,1934,2,34.59508031000786,0.0,486
1935-02-01,Zeitz,1935,2,27.321634791426078,0.0,486
1936-02-01,Zeitz,1936,2,29.09897017145102,0.0,486
1932-02-01,Zella-Mehlis,1932,2,63.42377350634931,0.0,487
1933-02-01,Zella-Mehlis,1933,2,50.21772720887765,0.0,487
1934-02-01,Zella-Mehlis,1934,2,20.911604168143477,0.0,487
1935-02-01,Zella-Mehlis,1935,2,6.509298998569385,0.0,487
1936-02-01,Zella-Mehlis,1936,2,11.399259048161868,0.0,487
1932-02-01,Zerbst,1932,2,47.49692244562987,0.0,488
1933-02-01,Zerbst,1933,2,38.492421961256646,0.0,488
1934-02-01,Zerbst,1934,2,21.28500172848042,0.0,488
1935-02-01,Zerbst,1935,2,10.6,0.0,488
1936-02-01,Zerbst,1936,2,5.1000000000000005,0.0,488
1932-02-01,Zeulenroda,1932,2,110.08509867825457,0.0,489
1933-02-01,Zeulenroda,1933,2,49.36795353604373,0.0,489
1934-02-01,Zeulenroda,1934,2,33.18312167144613,0.0,489
1935-02-01,Zeulenroda,1935,2,31.00458115183246,0.0,489
1936-02-01,Zeulenroda,1936,2,28.077048645119163,0.0,489
1932-02-01,Zittau,1932,2,57.90228013029316,0.0,490
1933-02-01,Zittau,1933,2,62.300360309713035,0.0,490
1934-02-01,Zittau,1934,2,51.28334298884159,0.0,490
1935-02-01,Zittau,1935,2,51.05709042459589,0.0,490
1936-02-01,Zittau,1936,2,52.88292364148193,0.0,490
1932-02-01,Zweibrücken,1932,2,53.79795200978144,0.0,491
1933-02-01,Zweibrücken,1933,2,31.966849193429034,0.0,491
1934-02-01,Zweibrücken,1934,2,24.816885119506555,0.0,491
1935-02-01,Zweibrücken,1935,2,43.61025443330763,0.0,491
1936-02-01,Zweibrücken,1936,2,30.479303879621174,0.0,491
1932-02-01,Zwickau,1932,2,59.70074937137451,0.0,492
1933-02-01,Zwickau,1933,2,53.9753152085877,0.0,492
1934-02-01,Zwickau,1934,2,35.69780512335088,0.0,492
1935-02-01,Zwickau,1935,2,23.70244460970053,0.0,492
1936-02-01,Zwickau,1936,2,35.90469450342062,0.0,492
